# generated_utc	2026-08-14T18:12:44+00:00
# script	probe_v9.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	2398
route_id	target_neuron	source_index	method	found	string	source_start	source_end	source_span_n_tok	realised_n_tok	dest	target_wins	target_peak	target_peakpos	target_peak_token	target_peak_drift	best_other	best_other_peak	signed_target_margin	reported_delta	runner_up	roundtrip_stable	realised_token_ids	extension_tokens	margin_change_from_certificate	competitor_switched
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal	0	3	3	3	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044]	0	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal,	0	4	4	4	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11]	1	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the	0	5	5	5	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262]	2	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical	0	6	6	6	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746]	3	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow	0	7	7	7	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772]	4	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is	0	8	8	8	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318]	5	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as	0	9	9	9	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355]	6	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that	0	10	10	10	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326]	7	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great	0	11	11	11	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049]	8	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden	0	12	12	12	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861]	9	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal	0	13	13	13	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810]	10	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal aff	0	14	14	14	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527]	11	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed	0	15	15	15	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966]	12	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed by	0	16	16	16	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966, 416]	13	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed by the	0	17	17	17	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966, 416, 262]	14	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed by the German	0	18	18	18	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966, 416, 262, 2679]	15	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed by the German em	0	19	19	19	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966, 416, 262, 2679, 795]	16	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed by the German emperors	0	20	20	20	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966, 416, 262, 2679, 795, 49406]	17	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed by the German emperors to	0	21	21	21	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966, 416, 262, 2679, 795, 49406, 284]	18	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed by the German emperors to their	0	22	22	22	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966, 416, 262, 2679, 795, 49406, 284, 511]	19	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed by the German emperors to their decre	0	23	23	23	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966, 416, 262, 2679, 795, 49406, 284, 511, 5255]	20	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed by the German emperors to their decrees	0	24	24	24	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966, 416, 262, 2679, 795, 49406, 284, 511, 5255, 274]	21	0.0	0
J5-541-048	541	48	RIGHT_EXTENSION	1	Human or animal, the mystical brow is as that great golden seal affixed by the German emperors to their decrees.	0	25	25	25	541	1	3.373326	3	 animal	0.0	2659	3.325374	0.047952	0.047952	2659	1	[20490, 393, 5044, 11, 262, 29746, 4772, 318, 355, 326, 1049, 10861, 13810, 1527, 2966, 416, 262, 2679, 795, 49406, 284, 511, 5255, 274, 13]	22	0.0	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down	13	16	3	3	541	1	4.184615	3	 down	-0.748971	1790	3.028113	1.156502	1.156502	1790	1	[510, 290, 866]	0	0.0	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—	13	17	4	4	541	1	4.184615	3	 down	-0.748971	1790	3.028113	1.156502	1.156502	1790	1	[510, 290, 866, 960]	1	0.0	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—�	13	18	5	5	541	1	4.184615	3	 down	-0.748971	693	3.458785	0.72583	0.72583	693	1	[510, 290, 866, 960, 4210]	2	-0.430672	1
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“	13	19	6	6	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250]	3	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What	13	20	7	7	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061]	4	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a	13	21	8	8	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257]	5	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump	13	22	9	9	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779]	6	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—	13	23	10	10	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960]	7	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh	13	24	11	11	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812]	8	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh,	13	25	12	12	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11]	9	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _	13	26	13	13	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808]	10	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do	13	27	14	14	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598]	11	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_	13	28	15	15	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62]	12	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile	13	29	16	16	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540]	13	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile on	13	30	17	17	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540, 319]	14	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile on the	13	31	18	18	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540, 319, 262]	15	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile on the beef	13	32	19	19	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540, 319, 262, 12023]	16	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile on the beef—	13	33	20	20	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540, 319, 262, 12023, 960]	17	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile on the beef—l	13	34	21	21	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540, 319, 262, 12023, 960, 75]	18	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile on the beef—lays	13	35	22	22	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540, 319, 262, 12023, 960, 75, 592]	19	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile on the beef—lays like	13	36	23	23	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540, 319, 262, 12023, 960, 75, 592, 588]	20	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile on the beef—lays like a	13	37	24	24	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540, 319, 262, 12023, 960, 75, 592, 588, 257]	21	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile on the beef—lays like a log	13	38	25	25	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540, 319, 262, 12023, 960, 75, 592, 588, 257, 2604]	22	-0.10087	0
J5-541-049	541	49	RIGHT_EXTENSION	1	 up and down—“What a hump—Oh, _do_ pile on the beef—lays like a log!	13	39	26	26	541	1	4.184615	3	 down	-0.748971	1790	3.128983	1.055632	1.055632	1790	1	[510, 290, 866, 960, 447, 250, 2061, 257, 49779, 960, 5812, 11, 4808, 4598, 62, 14540, 319, 262, 12023, 960, 75, 592, 588, 257, 2604, 0]	23	-0.10087	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then	20	23	3	3	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788]	0	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot	20	24	4	4	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686]	1	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot,	20	25	5	5	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11]	2	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot, en	20	26	6	6	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11, 551]	3	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot, enkind	20	27	7	7	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11, 551, 11031]	4	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot, enkindling	20	28	8	8	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11, 551, 11031, 1359]	5	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot, enkindling my	20	29	9	9	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11, 551, 11031, 1359, 616]	6	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot, enkindling my fog	20	30	10	10	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11, 551, 11031, 1359, 616, 19558]	7	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot, enkindling my fog with	20	31	11	11	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11, 551, 11031, 1359, 616, 19558, 351]	8	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot, enkindling my fog with a	20	32	12	12	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11, 551, 11031, 1359, 616, 19558, 351, 257]	9	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot, enkindling my fog with a heavenly	20	33	13	13	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11, 551, 11031, 1359, 616, 19558, 351, 257, 32271]	10	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot, enkindling my fog with a heavenly ray	20	34	14	14	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11, 551, 11031, 1359, 616, 19558, 351, 257, 32271, 26842]	11	0.0	0
J5-541-050	541	50	RIGHT_EXTENSION	1	 now and then shoot, enkindling my fog with a heavenly ray.	20	35	15	15	541	1	3.729735	3	 then	-0.326283	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 2686, 11, 551, 11031, 1359, 616, 19558, 351, 257, 32271, 26842, 13]	12	0.0	0
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other	46	50	4	4	541	1	3.944802	4	 other	0.029828	1888	3.443679	0.501123	0.501123	1888	1	[530, 706, 262, 584]	0	0.0	0
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled	46	51	5	5	541	1	3.944802	4	 other	0.029828	1888	3.443679	0.501123	0.501123	1888	1	[530, 706, 262, 584, 43186]	1	0.0	0
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire	46	52	6	6	541	1	3.944802	4	 other	0.029828	1888	3.443679	0.501123	0.501123	1888	1	[530, 706, 262, 584, 43186, 2104]	2	0.0	0
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats	46	53	7	7	541	1	3.944802	4	 other	0.029828	1888	3.443679	0.501123	0.501123	1888	1	[530, 706, 262, 584, 43186, 2104, 16659]	3	0.0	0
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with	46	54	8	8	541	1	3.944802	4	 other	0.029828	1888	3.443679	0.501123	0.501123	1888	1	[530, 706, 262, 584, 43186, 2104, 16659, 351]	4	0.0	0
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all	46	55	9	9	541	1	3.944802	4	 other	0.029828	1888	3.443679	0.501123	0.501123	1888	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477]	5	0.0	0
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their	46	56	10	10	541	1	3.944802	4	 other	0.029828	1888	3.443679	0.501123	0.501123	1888	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511]	6	0.0	0
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their o	46	57	11	11	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267]	7	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars	46	58	12	12	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945]	8	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and	46	59	13	13	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290]	9	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews	46	60	14	14	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936]	10	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into	46	61	15	15	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656]	11	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the	46	62	16	16	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262]	12	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air	46	63	17	17	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633]	13	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air,	46	64	18	18	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11]	14	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very	46	65	19	19	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845]	15	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much	46	66	20	20	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881]	16	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much as	46	67	21	21	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881, 355]	17	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much as an	46	68	22	22	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881, 355, 281]	18	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much as an Indian	46	69	23	23	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881, 355, 281, 3942]	19	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much as an Indian jugg	46	70	24	24	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881, 355, 281, 3942, 24873]	20	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much as an Indian juggler	46	71	25	25	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881, 355, 281, 3942, 24873, 1754]	21	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much as an Indian juggler toss	46	72	26	26	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881, 355, 281, 3942, 24873, 1754, 12153]	22	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much as an Indian juggler tosses	46	73	27	27	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881, 355, 281, 3942, 24873, 1754, 12153, 274]	23	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much as an Indian juggler tosses his	46	74	28	28	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881, 355, 281, 3942, 24873, 1754, 12153, 274, 465]	24	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much as an Indian juggler tosses his balls	46	75	29	29	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881, 355, 281, 3942, 24873, 1754, 12153, 274, 465, 11333]	25	-0.234634	1
J5-541-051	541	51	RIGHT_EXTENSION	1	 one after the other hurled entire boats with all their oars and crews into the air, very much as an Indian juggler tosses his balls.	46	76	30	30	541	1	3.944802	4	 other	0.029828	2874	3.678312	0.266489	0.266489	2874	1	[530, 706, 262, 584, 43186, 2104, 16659, 351, 477, 511, 267, 945, 290, 18936, 656, 262, 1633, 11, 845, 881, 355, 281, 3942, 24873, 1754, 12153, 274, 465, 11333, 13]	26	-0.234634	1
J5-541-052	541	52	RIGHT_EXTENSION	1	 here and there	49	52	3	3	541	1	3.824304	3	 there	0.127996	464	2.896076	0.928229	0.928229	464	1	[994, 290, 612]	0	0.0	0
