# generated_utc	2026-08-15T00:50:25+00:00
# script	probe_v13.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	960
prompt_id	prompt	treatment	neurons	add_value	intervention_mode	step	active	generated_token_id	generated_token	intervention_originals	intervention_sets
5	It was cold	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	8	1	373	 was	[0.3379797339439392, -0.10067330300807953, -0.09682115167379379]	[3.208378553390503, 2.7697255611419678, 2.7735776901245117]
5	It was cold	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	9	1	5586	 sitting	[0.18584848940372467, -0.17004060745239258, -0.1678362935781479]	[3.0562472343444824, 2.7003581523895264, 2.7025625705718994]
5	It was cold	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	10	1	319	 on	[0.02378472499549389, -0.011318066157400608, -0.14872890710830688]	[2.894183397293091, 2.8590807914733887, 2.721669912338257]
5	It was cold	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	11	1	262	 the	[-0.1495038866996765, -0.043191734701395035, 0.1801145374774933]	[2.7208948135375977, 2.827207088470459, 3.05051326751709]
5	It was cold	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	12	1	5743	 edge	[-0.12576524913311005, -0.16927997767925262, -0.16335323452949524]	[2.744633436203003, 2.7011187076568604, 2.707045555114746]
5	It was cold	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	13	1	286	 of	[-0.050160374492406845, -0.13931892812252045, -0.165935218334198]	[2.8202383518218994, 2.7310798168182373, 2.704463481903076]
5	It was cold	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	14	1	262	 the	[0.574465274810791, -0.07745550572872162, -0.12212514132261276]	[3.44486403465271, 2.792943239212036, 2.7482736110687256]
5	It was cold	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	15	1	8701	 grass	[0.589624285697937, -0.12244796007871628, -0.1444472074508667]	[3.4600229263305664, 2.747950792312622, 2.725951671600342]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	1	1	2354	 outside	[3.4337058067321777]	[13.433706283569336]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	2	1	11	,	[3.209653377532959]	[13.209653854370117]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	3	1	290	 and	[2.471747398376465]	[12.471747398376465]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	4	1	262	 the	[2.150270700454712]	[12.150270462036133]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	5	1	2344	 wind	[1.482396125793457]	[11.482396125793457]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	6	1	373	 was	[2.4313440322875977]	[12.431344032287598]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	7	1	19280	 blowing	[1.314876675605774]	[11.314876556396484]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	8	1	13	.	[1.7380218505859375]	[11.738021850585938]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	9	1	198	\n	[1.8625375032424927]	[11.862537384033203]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	10	1	198	\n	[1.7254306077957153]	[11.725430488586426]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	11	1	464	The	[1.405038595199585]	[11.405038833618164]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	12	1	2344	 wind	[0.9105184078216553]	[10.910518646240234]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	13	1	373	 was	[1.467590570449829]	[11.46759033203125]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	14	1	19280	 blowing	[1.2877534627914429]	[11.287753105163574]
5	It was cold	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	15	1	287	 in	[1.5771894454956055]	[11.577189445495605]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	1	1	2354	 outside	[3.4337058067321777, -0.16959980130195618, 1.5682159662246704]	[13.433706283569336, 9.830400466918945, 11.568216323852539]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	2	1	11	,	[3.209653377532959, -0.11988624185323715, -0.08057721704244614]	[13.209653854370117, 9.88011360168457, 9.91942310333252]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	3	1	290	 and	[2.471747398376465, -0.14324302971363068, -0.14117158949375153]	[12.471747398376465, 9.856757164001465, 9.8588285446167]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	4	1	262	 the	[2.150270700454712, -0.16530083119869232, -0.007411208935081959]	[12.150270462036133, 9.834699630737305, 9.992588996887207]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	5	1	2344	 wind	[1.482396125793457, -0.1684107631444931, -0.03956549987196922]	[11.482396125793457, 9.831589698791504, 9.960434913635254]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	6	1	373	 was	[2.4313440322875977, 0.044286590069532394, -0.11142358928918839]	[12.431344032287598, 10.044286727905273, 9.88857650756836]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	7	1	19280	 blowing	[1.314876675605774, 0.275566428899765, -0.16935190558433533]	[11.314876556396484, 10.275566101074219, 9.830648422241211]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	8	1	13	.	[1.7380218505859375, -0.1698775440454483, 0.135217547416687]	[11.738021850585938, 9.830121994018555, 10.135217666625977]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	9	1	198	\n	[1.8625375032424927, -0.07813660055398941, 0.01447793934494257]	[11.862537384033203, 9.921863555908203, 10.014477729797363]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	10	1	198	\n	[1.7254306077957153, -0.13954538106918335, 0.24904049932956696]	[11.725430488586426, 9.860454559326172, 10.249040603637695]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	11	1	464	The	[1.405038595199585, -0.12395850569009781, -0.16831006109714508]	[11.405038833618164, 9.876041412353516, 9.831689834594727]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	12	1	2344	 wind	[0.9105184078216553, -0.14025680720806122, -0.16991685330867767]	[10.910518646240234, 9.859743118286133, 9.830082893371582]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	13	1	373	 was	[1.467590570449829, 0.09034479409456253, -0.048712894320487976]	[11.46759033203125, 10.090344429016113, 9.951287269592285]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	14	1	19280	 blowing	[1.2877534627914429, 0.8773940801620483, -0.13794755935668945]	[11.287753105163574, 10.87739372253418, 9.862052917480469]
5	It was cold	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	15	1	11	,	[1.5771894454956055, -0.16344653069972992, -0.005536476615816355]	[11.577189445495605, 9.836553573608398, 9.994463920593262]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	1	1	290	 and	[3.4337058067321777]	[0.5633070468902588]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	2	1	2344	 wind	[2.317063570022583]	[-0.5533351898193359]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	3	1	88	y	[2.3104114532470703]	[-0.5599873065948486]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	4	1	287	 in	[1.3257287740707397]	[-1.5446699857711792]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	5	1	262	 the	[1.7664591073989868]	[-1.1039396524429321]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	6	1	1748	 city	[1.3573497533798218]	[-1.5130490064620972]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	7	1	7372	 centre	[0.8834519982337952]	[-1.9869468212127686]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	8	1	11	,	[-0.16287940740585327]	[-3.033278226852417]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	9	1	475	 but	[1.0913478136062622]	[-1.7790509462356567]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	10	1	262	 the	[0.1779213696718216]	[-2.6924774646759033]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	11	1	4252	 sun	[0.2529332935810089]	[-2.6174654960632324]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	12	1	373	 was	[1.364667296409607]	[-1.505731463432312]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	13	1	22751	 shining	[1.4702386856079102]	[-1.4001600742340088]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	14	1	35254	 brightly	[1.360890507698059]	[-1.5095082521438599]
5	It was cold	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	15	1	287	 in	[1.1033321619033813]	[-1.7670665979385376]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	1	0	11	,	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	2	0	290	 and	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	3	0	262	 the	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	4	0	2344	 wind	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	5	0	373	 was	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	6	0	19280	 blowing	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	7	0	13	.	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	8	0	198	\n	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	9	0	198	\n	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	10	0	1	"	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	11	0	40	I	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	12	0	1101	'm	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	13	0	1016	 going	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	14	0	284	 to	[]	[]
6	It was frigid	CLEAN	[]	0.0	ONE_STEP	15	0	467	 go	[]	[]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	1	1	11	,	[2.641007661819458]	[5.511406421661377]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	2	0	290	 and	[2.285079002380371]	[2.285079002380371]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	3	0	262	 the	[1.946506142616272]	[1.946506142616272]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	4	0	2344	 wind	[1.1619092226028442]	[1.1619092226028442]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	5	0	373	 was	[2.3559279441833496]	[2.3559279441833496]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	6	0	19280	 blowing	[1.0985907316207886]	[1.0985907316207886]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	7	0	13	.	[1.6092798709869385]	[1.6092798709869385]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	8	0	198	\n	[1.580086588859558]	[1.580086588859558]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	9	0	198	\n	[1.4808018207550049]	[1.4808018207550049]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	10	0	1	"	[1.2228624820709229]	[1.2228624820709229]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	11	0	40	I	[0.5328100323677063]	[0.5328100323677063]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	12	0	1101	'm	[-0.05038145184516907]	[-0.05038145184516907]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	13	0	1016	 going	[-0.08712053298950195]	[-0.08712053298950195]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	14	0	284	 to	[-0.12256387621164322]	[-0.12256387621164322]
6	It was frigid	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	15	0	467	 go	[-0.05725772678852081]	[-0.05725772678852081]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	1	1	11	,	[2.641007661819458]	[5.511406421661377]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	2	1	290	 and	[2.285079002380371]	[5.155477523803711]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	3	1	262	 the	[1.946506142616272]	[4.8169050216674805]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	4	1	2344	 wind	[1.1619092226028442]	[4.032308101654053]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	5	1	373	 was	[2.3559279441833496]	[5.226326942443848]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	6	1	19280	 blowing	[1.0985907316207886]	[3.968989372253418]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	7	1	13	.	[1.6092798709869385]	[4.479678630828857]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	8	1	198	\n	[1.580086588859558]	[4.4504852294921875]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	9	1	198	\n	[1.4808018207550049]	[4.351200580596924]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	10	1	1	"	[1.2228624820709229]	[4.093261241912842]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	11	1	40	I	[0.5328100323677063]	[3.4032087326049805]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	12	1	1101	'm	[-0.05038145184516907]	[2.8200173377990723]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	13	1	1016	 going	[-0.08712053298950195]	[2.783278226852417]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	14	1	284	 to	[-0.12256387621164322]	[2.7478349208831787]
6	It was frigid	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	15	1	467	 go	[-0.05725772678852081]	[2.813141107559204]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	1	1	11	,	[2.641007661819458, -0.16897210478782654, 2.8925082683563232]	[5.511406421661377, 2.7014267444610596, 5.762907028198242]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	2	0	290	 and	[2.285079002380371, -0.1637381911277771, -0.1298772692680359]	[2.285079002380371, -0.1637381911277771, -0.1298772692680359]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	3	0	262	 the	[1.946506142616272, -0.16828559339046478, -0.08154173195362091]	[1.946506142616272, -0.16828559339046478, -0.08154173195362091]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	4	0	2344	 wind	[1.1619092226028442, -0.15714503824710846, -0.10565586388111115]	[1.1619092226028442, -0.15714503824710846, -0.10565586388111115]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	5	0	373	 was	[2.3559279441833496, 0.1355293095111847, -0.1146080419421196]	[2.3559279441833496, 0.1355293095111847, -0.1146080419421196]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	6	0	19280	 blowing	[1.0985907316207886, 0.2752209007740021, -0.16831234097480774]	[1.0985907316207886, 0.2752209007740021, -0.16831234097480774]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	7	0	13	.	[1.6092798709869385, -0.1699306219816208, 0.10698985308408737]	[1.6092798709869385, -0.1699306219816208, 0.10698985308408737]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	8	0	198	\n	[1.580086588859558, -0.09257546067237854, -0.10783156007528305]	[1.580086588859558, -0.09257546067237854, -0.10783156007528305]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	9	0	198	\n	[1.4808018207550049, -0.14784082770347595, 0.0760224238038063]	[1.4808018207550049, -0.14784082770347595, 0.0760224238038063]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	10	0	1	"	[1.2228624820709229, -0.13638591766357422, -0.16225524246692657]	[1.2228624820709229, -0.13638591766357422, -0.16225524246692657]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	11	0	40	I	[0.5328100323677063, -0.11812009662389755, -0.14211156964302063]	[0.5328100323677063, -0.11812009662389755, -0.14211156964302063]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	12	0	1101	'm	[-0.05038145184516907, 0.022823549807071686, -0.028433457016944885]	[-0.05038145184516907, 0.022823549807071686, -0.028433457016944885]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	13	0	1016	 going	[-0.08712053298950195, -0.15244348347187042, -0.06671634316444397]	[-0.08712053298950195, -0.15244348347187042, -0.06671634316444397]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	14	0	284	 to	[-0.12256387621164322, -0.16157914698123932, -0.03986208140850067]	[-0.12256387621164322, -0.16157914698123932, -0.03986208140850067]
6	It was frigid	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	15	0	467	 go	[-0.05725772678852081, -0.16987624764442444, -0.02369247004389763]	[-0.05725772678852081, -0.16987624764442444, -0.02369247004389763]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	1	1	11	,	[2.641007661819458, -0.16897210478782654, 2.8925082683563232]	[5.511406421661377, 2.7014267444610596, 5.762907028198242]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	2	1	290	 and	[2.285079002380371, -0.1637381911277771, -0.1298772692680359]	[5.155477523803711, 2.706660509109497, 2.7405214309692383]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	3	1	262	 the	[1.946506142616272, -0.16828559339046478, -0.08154173195362091]	[4.8169050216674805, 2.702113151550293, 2.7888569831848145]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	4	1	2344	 wind	[1.1619092226028442, -0.15714503824710846, -0.10565586388111115]	[4.032308101654053, 2.7132537364959717, 2.764742851257324]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	5	1	373	 was	[2.3559279441833496, 0.1355293095111847, -0.1146080419421196]	[5.226326942443848, 3.0059280395507812, 2.7557907104492188]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	6	1	19280	 blowing	[1.0985907316207886, 0.2752209007740021, -0.16831234097480774]	[3.968989372253418, 3.1456196308135986, 2.7020864486694336]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	7	1	13	.	[1.6092798709869385, -0.1699306219816208, 0.10698985308408737]	[4.479678630828857, 2.700468063354492, 2.977388620376587]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	8	1	198	\n	[1.580086588859558, -0.09257546067237854, -0.10783156007528305]	[4.4504852294921875, 2.7778232097625732, 2.7625672817230225]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	9	1	198	\n	[1.4808018207550049, -0.14784082770347595, 0.0760224238038063]	[4.351200580596924, 2.72255802154541, 2.9464211463928223]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	10	1	464	The	[1.2228624820709229, -0.13638591766357422, -0.16225524246692657]	[4.093261241912842, 2.7340128421783447, 2.708143472671509]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	11	1	2344	 wind	[0.8542557954788208, -0.15517888963222504, -0.1679949015378952]	[3.7246546745300293, 2.7152199745178223, 2.7024037837982178]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	12	1	373	 was	[1.452903151512146, 0.12490803003311157, -0.043343234807252884]	[4.323301792144775, 2.9953067302703857, 2.8270554542541504]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	13	1	19280	 blowing	[1.1690419912338257, 0.8463008999824524, -0.11971601098775864]	[4.039440631866455, 3.7166996002197266, 2.750682830810547]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	14	1	13	.	[1.497189998626709, -0.16496708989143372, -0.05151211470365524]	[4.367588996887207, 2.7054316997528076, 2.8188867568969727]
6	It was frigid	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	15	1	198	\n	[0.7251538634300232, -0.08454222977161407, -0.16467802226543427]	[3.595552682876587, 2.7858564853668213, 2.7057206630706787]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	1	1	11	,	[2.641007661819458]	[12.641007423400879]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	2	1	290	 and	[2.285079002380371]	[12.285079002380371]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	3	1	262	 the	[1.946506142616272]	[11.94650650024414]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	4	1	2344	 wind	[1.1619092226028442]	[11.161909103393555]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	5	1	373	 was	[2.3559279441833496]	[12.355928421020508]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	6	1	19280	 blowing	[1.0985907316207886]	[11.098590850830078]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	7	1	13	.	[1.6092798709869385]	[11.60927963256836]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	8	1	198	\n	[1.580086588859558]	[11.580086708068848]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	9	1	198	\n	[1.4808018207550049]	[11.480801582336426]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	10	1	464	The	[1.2228624820709229]	[11.222862243652344]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	11	1	2344	 wind	[0.8542557954788208]	[10.854255676269531]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	12	1	373	 was	[1.452903151512146]	[11.452902793884277]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	13	1	19280	 blowing	[1.1690419912338257]	[11.169041633605957]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	14	1	13	.	[1.497189998626709]	[11.497190475463867]
6	It was frigid	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	15	1	198	\n	[0.7251538634300232]	[10.725153923034668]
6	It was frigid	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	1	1	11	,	[2.641007661819458, -0.16897210478782654, 2.8925082683563232]	[12.641007423400879, 9.83102798461914, 12.892508506774902]
6	It was frigid	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	2	1	290	 and	[2.285079002380371, -0.1637381911277771, -0.1298772692680359]	[12.285079002380371, 9.836261749267578, 9.870122909545898]
6	It was frigid	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	3	1	262	 the	[1.946506142616272, -0.16828559339046478, -0.08154173195362091]	[11.94650650024414, 9.831714630126953, 9.918457984924316]
