# generated_utc	2026-08-14T18:12:44+00:00
# script	probe_v9.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	3160
target_neuron_left	target_neuron_right	route_id_left	route_id_right	certificate_left	certificate_right	exact_match	unigram_multiset_jaccard	bigram_jaccard	longest_common_contiguous_tokens	left_fraction_in_lcc	right_fraction_in_lcc
541	541	J5-541-026	J5-541-027	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-028	 now and then	 right and left	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-029	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-026	J5-541-030	 now and then	 served us night after night	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-031	 now and then	 whenever and wherever	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-032	 now and then	, day after day	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-033	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-034	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-026	J5-541-035	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-036	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-037	 now and then	 old and new	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-038	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-039	 now and then	 Daggoo, straining forwards and backwards	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-026	J5-541-040	 now and then	 from first to last	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-041	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-026	J5-541-042	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-043	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-044	 now and then	By and by	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-045	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-026	J5-541-046	 now and then	 better or for worse	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-047	 now and then	 and thus round and round	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-026	J5-541-048	 now and then	Human or animal	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-049	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-050	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-026	J5-541-051	 now and then	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-052	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-053	 now and then	 shoulder to shoulder	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-054	 now and then	now and then	0	0.5	0.333333	2	0.666667	0.666667
541	541	J5-541-026	J5-541-055	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-026	J5-541-056	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-057	 now and then	 male and female	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-058	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-059	 now and then	Now and then	0	0.5	0.333333	2	0.666667	0.666667
541	541	J5-541-026	J5-541-060	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-061	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-062	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-063	 now and then	 east and west	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-064	 now and then	 each and every	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-065	 now and then	, you can open and shut	0	0.125	0.0	1	0.333333	0.166667
541	541	J5-541-026	J5-541-066	 now and then	 again and again	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-067	 now and then	 true or false	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-068	 now and then	 East and West	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-069	 now and then	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-070	 now and then	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-071	 now and then	, go round and round	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-026	J5-541-072	 now and then	 One after another	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-073	 now and then	 water there, wheeling round and round	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-026	J5-541-074	 now and then	 in and out	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-075	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-076	 now and then	y Dick swam swiftly round and round	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-026	J5-541-077	 now and then	 this or that	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-078	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-026	J5-541-079	 now and then	One after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-026	J5-541-080	 now and then	 side to side	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-028	 up and down	 right and left	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-029	 up and down	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-030	 up and down	 served us night after night	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-031	 up and down	 whenever and wherever	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-032	 up and down	, day after day	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-033	 up and down	 up and down	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-027	J5-541-034	 up and down	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-035	 up and down	 up and down	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-027	J5-541-036	 up and down	 up and down	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-027	J5-541-037	 up and down	 old and new	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-038	 up and down	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-039	 up and down	 Daggoo, straining forwards and backwards	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-027	J5-541-040	 up and down	 from first to last	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-041	 up and down	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-042	 up and down	 up and down	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-027	J5-541-043	 up and down	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-044	 up and down	By and by	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-045	 up and down	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-046	 up and down	 better or for worse	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-047	 up and down	 and thus round and round	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-027	J5-541-048	 up and down	Human or animal	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-049	 up and down	 up and down	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-027	J5-541-050	 up and down	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-051	 up and down	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-052	 up and down	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-053	 up and down	 shoulder to shoulder	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-054	 up and down	now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-055	 up and down	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-056	 up and down	 up and down	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-027	J5-541-057	 up and down	 male and female	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-058	 up and down	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-059	 up and down	Now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-060	 up and down	 up and down	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-027	J5-541-061	 up and down	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-062	 up and down	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-063	 up and down	 east and west	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-064	 up and down	 each and every	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-065	 up and down	, you can open and shut	0	0.125	0.0	1	0.333333	0.166667
541	541	J5-541-027	J5-541-066	 up and down	 again and again	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-067	 up and down	 true or false	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-068	 up and down	 East and West	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-069	 up and down	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-070	 up and down	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-071	 up and down	, go round and round	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-027	J5-541-072	 up and down	 One after another	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-073	 up and down	 water there, wheeling round and round	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-027	J5-541-074	 up and down	 in and out	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-027	J5-541-075	 up and down	 up and down	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-027	J5-541-076	 up and down	y Dick swam swiftly round and round	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-027	J5-541-077	 up and down	 this or that	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-078	 up and down	 up and down	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-027	J5-541-079	 up and down	One after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-027	J5-541-080	 up and down	 side to side	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-029	 right and left	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-030	 right and left	 served us night after night	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-031	 right and left	 whenever and wherever	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-032	 right and left	, day after day	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-033	 right and left	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-034	 right and left	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-035	 right and left	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-036	 right and left	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-037	 right and left	 old and new	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-038	 right and left	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-039	 right and left	 Daggoo, straining forwards and backwards	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-028	J5-541-040	 right and left	 from first to last	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-041	 right and left	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-042	 right and left	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-043	 right and left	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-044	 right and left	By and by	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-045	 right and left	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-046	 right and left	 better or for worse	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-047	 right and left	 and thus round and round	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-028	J5-541-048	 right and left	Human or animal	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-049	 right and left	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-050	 right and left	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-051	 right and left	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-052	 right and left	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-053	 right and left	 shoulder to shoulder	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-054	 right and left	now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-055	 right and left	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-056	 right and left	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-057	 right and left	 male and female	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-058	 right and left	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-059	 right and left	Now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-060	 right and left	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-061	 right and left	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-062	 right and left	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-063	 right and left	 east and west	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-064	 right and left	 each and every	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-065	 right and left	, you can open and shut	0	0.125	0.0	1	0.333333	0.166667
541	541	J5-541-028	J5-541-066	 right and left	 again and again	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-067	 right and left	 true or false	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-068	 right and left	 East and West	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-069	 right and left	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-070	 right and left	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-071	 right and left	, go round and round	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-028	J5-541-072	 right and left	 One after another	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-073	 right and left	 water there, wheeling round and round	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-028	J5-541-074	 right and left	 in and out	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-075	 right and left	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-076	 right and left	y Dick swam swiftly round and round	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-028	J5-541-077	 right and left	 this or that	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-078	 right and left	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-028	J5-541-079	 right and left	One after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-028	J5-541-080	 right and left	 side to side	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-030	 now and then	 served us night after night	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-031	 now and then	 whenever and wherever	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-032	 now and then	, day after day	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-033	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-034	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-029	J5-541-035	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-036	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-037	 now and then	 old and new	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-038	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-039	 now and then	 Daggoo, straining forwards and backwards	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-029	J5-541-040	 now and then	 from first to last	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-041	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-029	J5-541-042	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-043	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-044	 now and then	By and by	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-045	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-029	J5-541-046	 now and then	 better or for worse	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-047	 now and then	 and thus round and round	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-029	J5-541-048	 now and then	Human or animal	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-049	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-050	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-029	J5-541-051	 now and then	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-052	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-053	 now and then	 shoulder to shoulder	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-054	 now and then	now and then	0	0.5	0.333333	2	0.666667	0.666667
541	541	J5-541-029	J5-541-055	 now and then	 now and then	1	1.0	1.0	3	1.0	1.0
541	541	J5-541-029	J5-541-056	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-057	 now and then	 male and female	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-058	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-059	 now and then	Now and then	0	0.5	0.333333	2	0.666667	0.666667
541	541	J5-541-029	J5-541-060	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-061	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-062	 now and then	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-063	 now and then	 east and west	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-064	 now and then	 each and every	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-065	 now and then	, you can open and shut	0	0.125	0.0	1	0.333333	0.166667
541	541	J5-541-029	J5-541-066	 now and then	 again and again	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-067	 now and then	 true or false	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-068	 now and then	 East and West	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-069	 now and then	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-070	 now and then	 one after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-071	 now and then	, go round and round	0	0.142857	0.0	1	0.333333	0.2
541	541	J5-541-029	J5-541-072	 now and then	 One after another	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-073	 now and then	 water there, wheeling round and round	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-029	J5-541-074	 now and then	 in and out	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-075	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-076	 now and then	y Dick swam swiftly round and round	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-029	J5-541-077	 now and then	 this or that	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-078	 now and then	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-029	J5-541-079	 now and then	One after the other	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-029	J5-541-080	 now and then	 side to side	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-031	 served us night after night	 whenever and wherever	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-032	 served us night after night	, day after day	0	0.125	0.0	1	0.2	0.25
541	541	J5-541-030	J5-541-033	 served us night after night	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-034	 served us night after night	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-035	 served us night after night	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-036	 served us night after night	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-037	 served us night after night	 old and new	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-038	 served us night after night	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-039	 served us night after night	 Daggoo, straining forwards and backwards	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-040	 served us night after night	 from first to last	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-041	 served us night after night	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-042	 served us night after night	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-043	 served us night after night	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-044	 served us night after night	By and by	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-045	 served us night after night	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-046	 served us night after night	 better or for worse	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-047	 served us night after night	 and thus round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-048	 served us night after night	Human or animal	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-049	 served us night after night	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-050	 served us night after night	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-051	 served us night after night	 one after the other	0	0.125	0.0	1	0.2	0.25
541	541	J5-541-030	J5-541-052	 served us night after night	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-053	 served us night after night	 shoulder to shoulder	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-054	 served us night after night	now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-055	 served us night after night	 now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-056	 served us night after night	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-057	 served us night after night	 male and female	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-058	 served us night after night	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-059	 served us night after night	Now and then	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-060	 served us night after night	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-061	 served us night after night	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-062	 served us night after night	 here and there	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-063	 served us night after night	 east and west	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-064	 served us night after night	 each and every	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-065	 served us night after night	, you can open and shut	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-066	 served us night after night	 again and again	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-067	 served us night after night	 true or false	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-068	 served us night after night	 East and West	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-069	 served us night after night	 one by one	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-070	 served us night after night	 one after the other	0	0.125	0.0	1	0.2	0.25
541	541	J5-541-030	J5-541-071	 served us night after night	, go round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-072	 served us night after night	 One after another	0	0.142857	0.0	1	0.2	0.333333
541	541	J5-541-030	J5-541-073	 served us night after night	 water there, wheeling round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-074	 served us night after night	 in and out	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-075	 served us night after night	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-076	 served us night after night	y Dick swam swiftly round and round	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-077	 served us night after night	 this or that	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-078	 served us night after night	 up and down	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-030	J5-541-079	 served us night after night	One after the other	0	0.125	0.0	1	0.2	0.25
541	541	J5-541-030	J5-541-080	 served us night after night	 side to side	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-031	J5-541-032	 whenever and wherever	, day after day	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-031	J5-541-033	 whenever and wherever	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-031	J5-541-034	 whenever and wherever	 now and then	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-031	J5-541-035	 whenever and wherever	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-031	J5-541-036	 whenever and wherever	 up and down	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-031	J5-541-037	 whenever and wherever	 old and new	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-031	J5-541-038	 whenever and wherever	 here and there	0	0.2	0.0	1	0.333333	0.333333
541	541	J5-541-031	J5-541-039	 whenever and wherever	 Daggoo, straining forwards and backwards	0	0.1	0.0	1	0.333333	0.125
541	541	J5-541-031	J5-541-040	 whenever and wherever	 from first to last	0	0.0	0.0	0	0.0	0.0
541	541	J5-541-031	J5-541-041	 whenever and wherever	 now and then	0	0.2	0.0	1	0.333333	0.333333
