# generated_utc	2026-08-14T18:12:44+00:00
# script	probe_v9.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	566
route_id	target_neuron	source_index	method	found	string	source_start	source_end	source_span_n_tok	realised_n_tok	dest	target_wins	target_peak	target_peakpos	target_peak_token	target_peak_drift	best_other	best_other_peak	signed_target_margin	reported_delta	runner_up	roundtrip_stable	realised_token_ids	word_right_source_end	pareto_index	pareto_size
J5-541-017	541	17	PARETO	1	 earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	45	178	133	133	541	1	5.163026	133	 left	0.210819	2659	4.282197	0.880829	0.880829	2659	1	[7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]		27	28
J5-541-017	541	17	PARETO	1	 perilous a voyage—beyond both stormy Capes; a ship in which some thousands of his hard earned dollars were invested; a ship, in which an old shipmate sailed as captain; a man almost as old as he, once more starting to encounter all the terrors of the pitiless jaw; loath to say good-bye to a thing so every way brimful of every interest to him,—poor old Bildad lingered long; paced the deck with anxious strides; ran down into the cabin to speak another farewell word there; again came on deck, and looked to windward; looked towards the wide and endless waters, only bounded by the far-off unseen Eastern Continents; looked towards the land; looked aloft; looked right and left	24	178	154	154	541	1	5.147907	154	 left	0.1957	2659	4.262231	0.885676	0.885676	2659	1	[48325, 257, 31505, 960, 1350, 3243, 1111, 6388, 88, 4476, 274, 26, 257, 4074, 287, 543, 617, 4138, 286, 465, 1327, 7366, 5054, 547, 13356, 26, 257, 4074, 11, 287, 543, 281, 1468, 4074, 9830, 33835, 355, 10654, 26, 257, 582, 2048, 355, 1468, 355, 339, 11, 1752, 517, 3599, 284, 8791, 477, 262, 1059, 5965, 286, 262, 6028, 30608, 19218, 26, 2376, 776, 284, 910, 922, 12, 16390, 284, 257, 1517, 523, 790, 835, 49943, 913, 286, 790, 1393, 284, 683, 34976, 36672, 1468, 44406, 324, 18459, 1068, 890, 26, 44756, 262, 6203, 351, 18116, 35002, 26, 4966, 866, 656, 262, 9351, 284, 2740, 1194, 33458, 1573, 612, 26, 757, 1625, 319, 6203, 11, 290, 3114, 284, 2344, 904, 26, 3114, 3371, 262, 3094, 290, 13079, 10150, 11, 691, 49948, 416, 262, 1290, 12, 2364, 29587, 8345, 6389, 658, 26, 3114, 3371, 262, 1956, 26, 3114, 435, 11205, 26, 3114, 826, 290, 1364]		28	28
J5-541-018	541	18	PREFIX	1	It resembled that perpendicular seam sometimes made in the straight, lofty trunk of a great tree, when the upper lightning tearingly darts down it, and without wrenching a single twig, peels and grooves out the bark from top to bottom	0	49	49	49	541	1	4.366499	49	 bottom	-9e-06	1594	3.838243	0.528257	0.528257	1594	1	[1026, 37657, 326, 47190, 15787, 3360, 925, 287, 262, 3892, 11, 37248, 21427, 286, 257, 1049, 5509, 11, 618, 262, 6727, 14357, 11626, 4420, 47807, 866, 340, 11, 290, 1231, 34561, 278, 257, 2060, 665, 328, 11, 613, 1424, 290, 7128, 5241, 503, 262, 21405, 422, 1353, 284, 4220]			
J5-541-018	541	18	TOKEN_MIN	1	 top to bottom	46	49	3	3	541	1	5.901706	3	 bottom	1.535198	2659	4.074254	1.827452	1.827452	2659	1	[1353, 284, 4220]			
J5-541-018	541	18	WORD_ANCHORED	1	 top to bottom	46	49	3	3	541	1	5.901704	3	 bottom	1.535196	2659	4.074251	1.827454	1.827454	2659	1	[1353, 284, 4220]	49		
J5-541-018	541	18	MARGIN_MAX	1	 from top to bottom	45	49	4	4	541	1	4.928069	4	 bottom	0.561561	2659	2.728607	2.199461	2.199461	2659	1	[422, 1353, 284, 4220]			
J5-541-018	541	18	PARETO	1	 top to bottom	46	49	3	3	541	1	5.901706	3	 bottom	1.535198	2659	4.074254	1.827452	1.827452	2659	1	[1353, 284, 4220]		1	2
J5-541-018	541	18	PARETO	1	 from top to bottom	45	49	4	4	541	1	4.928069	4	 bottom	0.561561	2659	2.728607	2.199461	2.199461	2659	1	[422, 1353, 284, 4220]		2	2
J5-541-019	541	19	PREFIX	1	Many are the men, small and great, old and new	0	12	12	12	541	1	3.861929	12	 new	-1e-06	2659	3.188911	0.673019	0.673019	2659	1	[7085, 389, 262, 1450, 11, 1402, 290, 1049, 11, 1468, 290, 649]			
J5-541-019	541	19	TOKEN_MIN	1	 old and new	9	12	3	3	541	1	3.441277	3	 new	-0.420653	1888	3.397593	0.043684	0.043684	1888	1	[1468, 290, 649]			
J5-541-019	541	19	WORD_ANCHORED	1	 old and new	9	12	3	3	541	1	3.441277	3	 new	-0.420653	1888	3.397593	0.043684	0.043684	1888	1	[1468, 290, 649]	12		
J5-541-019	541	19	MARGIN_MAX	1	, old and new	8	12	4	4	541	1	4.456314	4	 new	0.594384	2659	3.447915	1.008399	1.008399	2659	1	[11, 1468, 290, 649]			
J5-541-019	541	19	PARETO	1	 old and new	9	12	3	3	541	1	3.441277	3	 new	-0.420653	1888	3.397593	0.043684	0.043684	1888	1	[1468, 290, 649]		1	2
J5-541-019	541	19	PARETO	1	, old and new	8	12	4	4	541	1	4.456314	4	 new	0.594384	2659	3.447915	1.008399	1.008399	2659	1	[11, 1468, 290, 649]		2	2
J5-541-020	541	20	PREFIX	1	For, owing to the large number of whale-cruisers; the disorderly way they were sprinkled over the entire watery circumference, many of them adventurously pushing their quest along solitary latitudes, so as seldom or never for a whole twelvemonth or more on a stretch, to encounter a single news-telling sail of any sort; the inordinate length of each separate voyage; the irregularity of the times of sailing from home; all these, with other circumstances, direct and indirect	0	98	98	98	541	1	3.829007	98	 indirect	4e-06	2073	3.70634	0.122667	0.122667	2073	1	[1890, 11, 27120, 284, 262, 1588, 1271, 286, 22206, 12, 32838, 21572, 26, 262, 46191, 835, 484, 547, 49692, 625, 262, 2104, 1660, 88, 38447, 11, 867, 286, 606, 19980, 333, 3481, 7796, 511, 1235, 1863, 25565, 3042, 10455, 11, 523, 355, 25129, 393, 1239, 329, 257, 2187, 14104, 8424, 393, 517, 319, 257, 7539, 11, 284, 8791, 257, 2060, 1705, 12, 18072, 14936, 286, 597, 3297, 26, 262, 287, 45480, 4129, 286, 1123, 4553, 31505, 26, 262, 21388, 414, 286, 262, 1661, 286, 28499, 422, 1363, 26, 477, 777, 11, 351, 584, 5917, 11, 1277, 290, 12913]			
J5-541-020	541	20	TOKEN_MIN	1	 direct and indirect	95	98	3	3	541	1	4.990163	3	 indirect	1.16116	2659	3.952074	1.038089	1.038089	2659	1	[1277, 290, 12913]			
J5-541-020	541	20	WORD_ANCHORED	1	 direct and indirect	95	98	3	3	541	1	4.990173	3	 indirect	1.16117	2659	3.952084	1.038089	1.038089	2659	1	[1277, 290, 12913]	98		
J5-541-020	541	20	MARGIN_MAX	1	, direct and indirect	94	98	4	4	541	1	5.187056	4	 indirect	1.358053	2659	3.833286	1.35377	1.35377	2659	1	[11, 1277, 290, 12913]			
J5-541-020	541	20	PARETO	1	 direct and indirect	95	98	3	3	541	1	4.990163	3	 indirect	1.16116	2659	3.952074	1.038089	1.038089	2659	1	[1277, 290, 12913]		1	2
J5-541-020	541	20	PARETO	1	, direct and indirect	94	98	4	4	541	1	5.187056	4	 indirect	1.358053	2659	3.833286	1.35377	1.35377	2659	1	[11, 1277, 290, 12913]		2	2
J5-541-021	541	21	PREFIX	1	From hand to hand	0	4	4	4	541	1	4.962458	4	 hand	1e-06	2659	3.711516	1.250942	1.250942	2659	1	[4863, 1021, 284, 1021]			
J5-541-021	541	21	TOKEN_MIN	1	 hand to hand	1	4	3	3	541	1	4.466372	3	 hand	-0.496085	2286	3.652475	0.813897	0.813897	2286	1	[1021, 284, 1021]			
J5-541-021	541	21	WORD_ANCHORED	1	 hand to hand	1	4	3	3	541	1	4.466372	3	 hand	-0.496085	2286	3.652475	0.813897	0.813897	2286	1	[1021, 284, 1021]	4		
J5-541-021	541	21	MARGIN_MAX	1	From hand to hand	0	4	4	4	541	1	4.962458	4	 hand	1e-06	2659	3.711516	1.250942	1.250942	2659	1	[4863, 1021, 284, 1021]			
J5-541-021	541	21	PARETO	1	 hand to hand	1	4	3	3	541	1	4.466372	3	 hand	-0.496085	2286	3.652475	0.813897	0.813897	2286	1	[1021, 284, 1021]		1	2
J5-541-021	541	21	PARETO	1	From hand to hand	0	4	4	4	541	1	4.962458	4	 hand	1e-06	2659	3.711516	1.250942	1.250942	2659	1	[4863, 1021, 284, 1021]		2	2
J5-541-022	541	22	PREFIX	1	But not so did it seem to Ahab, who knew the sets of all tides and currents; and thereby calculating the driftings of the sperm whale’s food; and, also, calling to mind the regular, ascertained seasons for hunting him in particular latitudes; could arrive at reasonable surmises, almost approaching to certainties, concerning the timeliest day to be upon this or that	0	82	82	82	541	1	4.557656	82	 that	5e-06	2659	4.344269	0.213387	0.213387	2659	1	[1537, 407, 523, 750, 340, 1283, 284, 317, 5976, 11, 508, 2993, 262, 5621, 286, 477, 46128, 290, 28629, 26, 290, 12839, 26019, 262, 24260, 654, 286, 262, 19311, 22206, 447, 247, 82, 2057, 26, 290, 11, 635, 11, 4585, 284, 2000, 262, 3218, 11, 48818, 1328, 7028, 329, 10988, 683, 287, 1948, 3042, 10455, 26, 714, 9240, 379, 6397, 969, 76, 2696, 11, 2048, 13885, 284, 1728, 4278, 11, 9305, 262, 4628, 417, 6386, 1110, 284, 307, 2402, 428, 393, 326]			
J5-541-022	541	22	TOKEN_MIN	1	 this or that	79	82	3	3	541	1	3.912421	3	 that	-0.64523	2659	3.466318	0.446104	0.446104	2659	1	[428, 393, 326]			
J5-541-022	541	22	WORD_ANCHORED	1	 this or that	79	82	3	3	541	1	3.912419	3	 that	-0.645232	2659	3.466315	0.446104	0.446104	2659	1	[428, 393, 326]	82		
J5-541-022	541	22	MARGIN_MAX	1	 this or that	79	82	3	3	541	1	3.912421	3	 that	-0.64523	2659	3.466318	0.446104	0.446104	2659	1	[428, 393, 326]			
J5-541-022	541	22	PARETO	1	 this or that	79	82	3	3	541	1	3.912421	3	 that	-0.64523	2659	3.466318	0.446104	0.446104	2659	1	[428, 393, 326]		1	1
J5-541-023	541	23	PREFIX	1	45,—he speaks of “_the mysterious and mortal attack of the animal_.” Secondly: The ship Union, also of Nantucket, was in the year 1807 totally lost off the Azores by a similar onset, but the authentic particulars of this catastrophe I have never chanced to encounter, though from the whale hunters I have now and then	0	73	73	73	541	1	3.709342	73	 then	-4e-06	3055	3.373279	0.336063	0.336063	3055	1	[2231, 34976, 258, 9209, 286, 564, 250, 62, 1169, 11428, 290, 22122, 1368, 286, 262, 5044, 44807, 447, 251, 34276, 25, 383, 4074, 4479, 11, 635, 286, 399, 415, 38811, 11, 373, 287, 262, 614, 1248, 2998, 6635, 2626, 572, 262, 7578, 2850, 416, 257, 2092, 21228, 11, 475, 262, 16425, 45596, 286, 428, 27767, 314, 423, 1239, 442, 2903, 284, 8791, 11, 996, 422, 262, 22206, 21490, 314, 423, 783, 290, 788]			
J5-541-023	541	23	TOKEN_MIN	1	 now and then	70	73	3	3	541	1	3.729734	3	 then	0.020388	1888	3.160015	0.569719	0.569719	1888	1	[783, 290, 788]			
J5-541-023	541	23	WORD_ANCHORED	1	 now and then	70	73	3	3	541	1	3.729733	3	 then	0.020387	1888	3.160015	0.569718	0.569718	1888	1	[783, 290, 788]	73		
J5-541-023	541	23	MARGIN_MAX	1	 have now and then	69	73	4	4	541	1	3.754572	4	 then	0.045226	1888	3.144886	0.609685	0.609685	1888	1	[423, 783, 290, 788]			
J5-541-023	541	23	PARETO	1	 now and then	70	73	3	3	541	1	3.729734	3	 then	0.020388	1888	3.160015	0.569719	0.569719	1888	1	[783, 290, 788]		1	2
J5-541-023	541	23	PARETO	1	 have now and then	69	73	4	4	541	1	3.754572	4	 then	0.045226	1888	3.144886	0.609685	0.609685	1888	1	[423, 783, 290, 788]		2	2
J5-541-024	541	24	PREFIX	1	In that up and down	0	5	5	5	541	1	3.491605	5	 down	2e-06	1888	3.445277	0.046328	0.046328	1888	1	[818, 326, 510, 290, 866]			
J5-541-024	541	24	TOKEN_MIN	1	 up and down	2	5	3	3	541	1	4.184617	3	 down	0.693014	1790	3.028114	1.156503	1.156503	1790	1	[510, 290, 866]			
J5-541-024	541	24	WORD_ANCHORED	1	 up and down	2	5	3	3	541	1	4.184617	3	 down	0.693014	1790	3.028114	1.156503	1.156503	1790	1	[510, 290, 866]	5		
J5-541-024	541	24	MARGIN_MAX	1	 that up and down	1	5	4	4	541	1	4.194969	4	 down	0.703366	1888	3.019942	1.175028	1.175028	1888	1	[326, 510, 290, 866]			
J5-541-024	541	24	PARETO	1	 up and down	2	5	3	3	541	1	4.184617	3	 down	0.693014	1790	3.028114	1.156503	1.156503	1790	1	[510, 290, 866]		1	2
J5-541-024	541	24	PARETO	1	 that up and down	1	5	4	4	541	1	4.194969	4	 down	0.703366	1888	3.019942	1.175028	1.175028	1888	1	[326, 510, 290, 866]		2	2
J5-541-025	541	25	PREFIX	1	But strangely crowning this ebonness was a glistening white plaited turban, the living hair braided and coiled round and round	0	31	31	31	541	1	3.828485	31	 round	3e-06	1814	3.816176	0.012309	0.012309	1814	1	[1537, 29381, 12389, 278, 428, 304, 4189, 1108, 373, 257, 1278, 396, 3101, 2330, 458, 64, 863, 7858, 3820, 11, 262, 2877, 4190, 8290, 1384, 290, 763, 3902, 2835, 290, 2835]			
J5-541-025	541	25	TOKEN_MIN	1	 hair braided and coiled round and round	22	31	9	9	541	1	3.549742	9	 round	-0.27874	1888	3.509922	0.03982	0.03982	1888	1	[4190, 8290, 1384, 290, 763, 3902, 2835, 290, 2835]			
J5-541-025	541	25	WORD_ANCHORED	1	 hair braided and coiled round and round	22	31	9	9	541	1	3.549738	9	 round	-0.278744	1888	3.509924	0.039814	0.039814	1888	1	[4190, 8290, 1384, 290, 763, 3902, 2835, 290, 2835]	31		
J5-541-025	541	25	MARGIN_MAX	1	, the living hair braided and coiled round and round	19	31	12	12	541	1	4.060416	12	 round	0.231934	2659	3.788595	0.271821	0.271821	2659	1	[11, 262, 2877, 4190, 8290, 1384, 290, 763, 3902, 2835, 290, 2835]			
J5-541-025	541	25	PARETO	1	 hair braided and coiled round and round	22	31	9	9	541	1	3.549742	9	 round	-0.27874	1888	3.509922	0.03982	0.03982	1888	1	[4190, 8290, 1384, 290, 763, 3902, 2835, 290, 2835]		1	4
J5-541-025	541	25	PARETO	1	 living hair braided and coiled round and round	21	31	10	10	541	1	3.696625	10	 round	-0.131857	2659	3.563309	0.133317	0.133317	2659	1	[2877, 4190, 8290, 1384, 290, 763, 3902, 2835, 290, 2835]		2	4
J5-541-025	541	25	PARETO	1	 the living hair braided and coiled round and round	20	31	11	11	541	1	3.849467	11	 round	0.020985	2659	3.71444	0.135027	0.135027	2659	1	[262, 2877, 4190, 8290, 1384, 290, 763, 3902, 2835, 290, 2835]		3	4
J5-541-025	541	25	PARETO	1	, the living hair braided and coiled round and round	19	31	12	12	541	1	4.060416	12	 round	0.231934	2659	3.788595	0.271821	0.271821	2659	1	[11, 262, 2877, 4190, 8290, 1384, 290, 763, 3902, 2835, 290, 2835]		4	4
J5-541-026	541	26	PREFIX	1	Though truly vivacious, tumultuous, ostentatious little Flask would now and then	0	18	18	18	541	1	3.659194	18	 then	2e-06	1888	3.024477	0.634717	0.634717	1888	1	[10915, 4988, 410, 452, 14209, 11, 47312, 11, 23619, 298, 265, 699, 1310, 46947, 561, 783, 290, 788]			
J5-541-026	541	26	TOKEN_MIN	1	 now and then	15	18	3	3	541	1	3.729735	3	 then	0.070543	1888	3.160015	0.56972	0.56972	1888	1	[783, 290, 788]			
J5-541-026	541	26	WORD_ANCHORED	1	 now and then	15	18	3	3	541	1	3.729735	3	 then	0.070543	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788]	18		
J5-541-026	541	26	MARGIN_MAX	1	atious little Flask would now and then	10	18	8	8	541	1	3.441444	8	 then	-0.217748	3055	2.549435	0.892009	0.892009	3055	1	[265, 699, 1310, 46947, 561, 783, 290, 788]			
J5-541-026	541	26	PARETO	1	 now and then	15	18	3	3	541	1	3.729735	3	 then	0.070543	1888	3.160015	0.56972	0.56972	1888	1	[783, 290, 788]		1	2
J5-541-026	541	26	PARETO	1	atious little Flask would now and then	10	18	8	8	541	1	3.441444	8	 then	-0.217748	3055	2.549435	0.892009	0.892009	3055	1	[265, 699, 1310, 46947, 561, 783, 290, 788]		2	2
J5-541-027	541	27	PREFIX	1	see that white water!” And so shouting, he pulled his hat from his head, and stamped up and down	0	24	24	24	541	1	4.265138	24	 down	1.3e-05	2215	3.459911	0.805227	0.805227	2215	1	[3826, 326, 2330, 1660, 0, 447, 251, 843, 523, 19642, 11, 339, 5954, 465, 6877, 422, 465, 1182, 11, 290, 28305, 510, 290, 866]			
J5-541-027	541	27	TOKEN_MIN	1	 up and down	21	24	3	3	541	1	4.184613	3	 down	-0.080512	1790	3.028115	1.156498	1.156498	1790	1	[510, 290, 866]			
J5-541-027	541	27	WORD_ANCHORED	1	 up and down	21	24	3	3	541	1	4.184613	3	 down	-0.080512	1790	3.028115	1.156498	1.156498	1790	1	[510, 290, 866]	24		
J5-541-027	541	27	MARGIN_MAX	1	 up and down	21	24	3	3	541	1	4.184613	3	 down	-0.080512	1790	3.028115	1.156498	1.156498	1790	1	[510, 290, 866]			
J5-541-027	541	27	PARETO	1	 up and down	21	24	3	3	541	1	4.184613	3	 down	-0.080512	1790	3.028115	1.156498	1.156498	1790	1	[510, 290, 866]		1	1
J5-541-028	541	28	PREFIX	1	The jets of vapor no longer blended, but tilted everywhere to right and left	0	15	15	15	541	1	4.26482	15	 left	-3e-06	1888	3.25483	1.00999	1.00999	1888	1	[464, 20792, 286, 20199, 645, 2392, 32063, 11, 475, 37229, 8347, 284, 826, 290, 1364]			
J5-541-028	541	28	TOKEN_MIN	1	 right and left	12	15	3	3	541	1	3.856181	3	 left	-0.408642	2659	3.379556	0.476625	0.476625	2659	1	[826, 290, 1364]			
J5-541-028	541	28	WORD_ANCHORED	1	 right and left	12	15	3	3	541	1	3.856181	3	 left	-0.408642	2659	3.379556	0.476625	0.476625	2659	1	[826, 290, 1364]	15		
J5-541-028	541	28	MARGIN_MAX	1	The jets of vapor no longer blended, but tilted everywhere to right and left	0	15	15	15	541	1	4.26482	15	 left	-3e-06	1888	3.25483	1.00999	1.00999	1888	1	[464, 20792, 286, 20199, 645, 2392, 32063, 11, 475, 37229, 8347, 284, 826, 290, 1364]			
J5-541-028	541	28	PARETO	1	 right and left	12	15	3	3	541	1	3.856181	3	 left	-0.408642	2659	3.379556	0.476625	0.476625	2659	1	[826, 290, 1364]		1	4
J5-541-028	541	28	PARETO	1	 but tilted everywhere to right and left	8	15	7	7	541	1	3.845891	7	 left	-0.418932	2659	3.078642	0.767248	0.767248	2659	1	[475, 37229, 8347, 284, 826, 290, 1364]		2	4
J5-541-028	541	28	PARETO	1	, but tilted everywhere to right and left	7	15	8	8	541	1	3.975752	8	 left	-0.289071	2659	2.988001	0.987751	0.987751	2659	1	[11, 475, 37229, 8347, 284, 826, 290, 1364]		3	4
J5-541-028	541	28	PARETO	1	The jets of vapor no longer blended, but tilted everywhere to right and left	0	15	15	15	541	1	4.26482	15	 left	-3e-06	1888	3.25483	1.00999	1.00999	1888	1	[464, 20792, 286, 20199, 645, 2392, 32063, 11, 475, 37229, 8347, 284, 826, 290, 1364]		4	4
J5-541-029	541	29	PREFIX	1	He was such a creature as civilized, domestic people in the temperate zone only see in their dreams, and that but dimly; but the like of whom now and then	0	35	35	35	541	1	3.994936	35	 then	2e-06	1594	3.719675	0.275261	0.275261	1594	1	[1544, 373, 884, 257, 7185, 355, 34169, 11, 5928, 661, 287, 262, 4124, 378, 6516, 691, 766, 287, 511, 10625, 11, 290, 326, 475, 5391, 306, 26, 475, 262, 588, 286, 4150, 783, 290, 788]			
J5-541-029	541	29	TOKEN_MIN	1	 now and then	32	35	3	3	541	1	3.729737	3	 then	-0.265197	1888	3.160016	0.569721	0.569721	1888	1	[783, 290, 788]			
J5-541-029	541	29	WORD_ANCHORED	1	 now and then	32	35	3	3	541	1	3.729737	3	 then	-0.265197	1888	3.160016	0.569721	0.569721	1888	1	[783, 290, 788]	35		
J5-541-029	541	29	MARGIN_MAX	1	 like of whom now and then	29	35	6	6	541	1	4.519021	6	 then	0.524087	1888	2.942636	1.576385	1.576385	1888	1	[588, 286, 4150, 783, 290, 788]			
J5-541-029	541	29	PARETO	1	 now and then	32	35	3	3	541	1	3.729737	3	 then	-0.265197	1888	3.160016	0.569721	0.569721	1888	1	[783, 290, 788]		1	3
J5-541-029	541	29	PARETO	1	 whom now and then	31	35	4	4	541	1	4.460665	4	 then	0.465731	1888	2.949543	1.511122	1.511122	1888	1	[4150, 783, 290, 788]		2	3
J5-541-029	541	29	PARETO	1	 like of whom now and then	29	35	6	6	541	1	4.519021	6	 then	0.524087	1888	2.942636	1.576385	1.576385	1888	1	[588, 286, 4150, 783, 290, 788]		3	3
J5-541-030	541	30	PREFIX	1	And so it served us night after night	0	8	8	8	541	1	3.897852	8	 night	0.0	1738	3.665106	0.232746	0.232746	1738	1	[1870, 523, 340, 4983, 514, 1755, 706, 1755]			
J5-541-030	541	30	TOKEN_MIN	1	 served us night after night	3	8	5	5	541	1	3.774474	5	 night	-0.123378	1738	3.246699	0.527775	0.527775	1738	1	[4983, 514, 1755, 706, 1755]			
J5-541-030	541	30	WORD_ANCHORED	1	 served us night after night	3	8	5	5	541	1	3.774474	5	 night	-0.123378	1738	3.246699	0.527775	0.527775	1738	1	[4983, 514, 1755, 706, 1755]	8		
J5-541-030	541	30	MARGIN_MAX	1	 served us night after night	3	8	5	5	541	1	3.774474	5	 night	-0.123378	1738	3.246699	0.527775	0.527775	1738	1	[4983, 514, 1755, 706, 1755]			
J5-541-030	541	30	PARETO	1	 served us night after night	3	8	5	5	541	1	3.774474	5	 night	-0.123378	1738	3.246699	0.527775	0.527775	1738	1	[4983, 514, 1755, 706, 1755]		1	1
J5-541-031	541	31	PREFIX	1	Nor with the immemorial superstition of their race, and in accordance with the preternaturalness, as it seemed, which in many things invested the Pequod, were there wanting some of the seamen who swore that whenever and wherever	0	50	50	50	541	1	4.465087	50	 wherever	1e-06	2659	4.088217	0.376871	0.376871	2659	1	[21991, 351, 262, 2296, 368, 5132, 23510, 653, 286, 511, 3234, 11, 290, 287, 10213, 351, 262, 662, 759, 2660, 1108, 11, 355, 340, 3947, 11, 543, 287, 867, 1243, 13356, 262, 2631, 421, 375, 11, 547, 612, 10291, 617, 286, 262, 15787, 268, 508, 37964, 326, 8797, 290, 14530]			
J5-541-031	541	31	TOKEN_MIN	1	 whenever and wherever	47	50	3	3	541	1	3.747123	3	 wherever	-0.717963	2659	3.230966	0.516157	0.516157	2659	1	[8797, 290, 14530]			
J5-541-031	541	31	WORD_ANCHORED	1	 whenever and wherever	47	50	3	3	541	1	3.747123	3	 wherever	-0.717963	2659	3.230966	0.516157	0.516157	2659	1	[8797, 290, 14530]	50		
J5-541-031	541	31	MARGIN_MAX	1	 in many things invested the Pequod, were there wanting some of the seamen who swore that whenever and wherever	27	50	23	23	541	1	4.703066	23	 wherever	0.23798	2659	4.119764	0.583302	0.583302	2659	1	[287, 867, 1243, 13356, 262, 2631, 421, 375, 11, 547, 612, 10291, 617, 286, 262, 15787, 268, 508, 37964, 326, 8797, 290, 14530]			
J5-541-031	541	31	PARETO	1	 whenever and wherever	47	50	3	3	541	1	3.747123	3	 wherever	-0.717963	2659	3.230966	0.516157	0.516157	2659	1	[8797, 290, 14530]		1	5
J5-541-031	541	31	PARETO	1	 were there wanting some of the seamen who swore that whenever and wherever	36	50	14	14	541	1	4.564722	14	 wherever	0.099636	2659	4.047888	0.516834	0.516834	2659	1	[547, 612, 10291, 617, 286, 262, 15787, 268, 508, 37964, 326, 8797, 290, 14530]		2	5
J5-541-031	541	31	PARETO	1	, were there wanting some of the seamen who swore that whenever and wherever	35	50	15	15	541	1	4.541602	15	 wherever	0.076516	2659	3.984995	0.556606	0.556606	2659	1	[11, 547, 612, 10291, 617, 286, 262, 15787, 268, 508, 37964, 326, 8797, 290, 14530]		3	5
J5-541-031	541	31	PARETO	1	 many things invested the Pequod, were there wanting some of the seamen who swore that whenever and wherever	28	50	22	22	541	1	4.688406	22	 wherever	0.22332	2659	4.118216	0.570189	0.570189	2659	1	[867, 1243, 13356, 262, 2631, 421, 375, 11, 547, 612, 10291, 617, 286, 262, 15787, 268, 508, 37964, 326, 8797, 290, 14530]		4	5
J5-541-031	541	31	PARETO	1	 in many things invested the Pequod, were there wanting some of the seamen who swore that whenever and wherever	27	50	23	23	541	1	4.703066	23	 wherever	0.23798	2659	4.119764	0.583302	0.583302	2659	1	[287, 867, 1243, 13356, 262, 2631, 421, 375, 11, 547, 612, 10291, 617, 286, 262, 15787, 268, 508, 37964, 326, 8797, 290, 14530]		5	5
J5-541-032	541	32	PREFIX	1	Few or no words were spoken; and the silent ship, as if manned by painted sailors in wax, day after day	0	24	24	24	541	1	4.705169	24	 day	-1e-05	419	4.62203	0.083139	0.083139	419	1	[32351, 393, 645, 2456, 547, 9635, 26, 290, 262, 10574, 4074, 11, 355, 611, 34737, 416, 13055, 29996, 287, 20302, 11, 1110, 706, 1110]			
J5-541-032	541	32	TOKEN_MIN	1	, day after day	20	24	4	4	541	1	3.180311	4	 day	-1.524868	2566	2.984409	0.195901	0.195901	2566	1	[11, 1110, 706, 1110]			
J5-541-032	541	32	WORD_ANCHORED	1	, day after day	20	24	4	4	541	1	3.180311	4	 day	-1.524868	2566	2.984409	0.195901	0.195901	2566	1	[11, 1110, 706, 1110]	24		
J5-541-032	541	32	MARGIN_MAX	1	 painted sailors in wax, day after day	16	24	8	8	541	1	4.411035	8	 day	-0.294144	2659	3.81609	0.594944	0.594944	2659	1	[13055, 29996, 287, 20302, 11, 1110, 706, 1110]			
J5-541-032	541	32	PARETO	1	, day after day	20	24	4	4	541	1	3.180311	4	 day	-1.524868	2566	2.984409	0.195901	0.195901	2566	1	[11, 1110, 706, 1110]		1	4
J5-541-032	541	32	PARETO	1	 in wax, day after day	18	24	6	6	541	1	3.882405	6	 day	-0.822774	1888	3.585053	0.297352	0.297352	1888	1	[287, 20302, 11, 1110, 706, 1110]		2	4
