# generated_utc	2026-08-14T18:47:53+00:00
# script	probe_v10.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	528
seed_id	canonical_first	canonical_connector	canonical_second	arbitrary_first	arbitrary_second	canonical_first_space_tokens	arbitrary_first_space_tokens	canonical_second_space_tokens	arbitrary_second_space_tokens	selection_rule	case_id	branch	variant	carrier_id	string	n_tok	pre_second_body_tokens	second_realised_tokens	completion_pos	tokens	token_ids
EAST_WEST											CORE_FACTORIAL__EAST_WEST__AC__BARE__NONE	CORE_FACTORIAL	AC	BARE	pocket and west	3	2	1	3	["pocket", " and", " west"]	[31991, 290, 7421]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__AA__BARE__NONE	CORE_FACTORIAL	AA	BARE	pocket and pencil	3	2	1	3	["pocket", " and", " pencil"]	[31991, 290, 21613]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FULL_FRAME__BARE__NONE	ENDPOINT_CONTROL	FULL_FRAME	BARE	east and west	3	2	1	3	["east", " and", " west"]	[23316, 290, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__SECOND_ONLY__BARE__NONE	ENDPOINT_CONTROL	SECOND_ONLY	BARE	west	1	0	1	1	["west"]	[7038]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__CONNECTOR_SECOND__BARE__NONE	ENDPOINT_CONTROL	CONNECTOR_SECOND	BARE	and west	2	1	1	2	["and", " west"]	[392, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FIRST_SECOND__BARE__NONE	ENDPOINT_CONTROL	FIRST_SECOND	BARE	east west	2	1	1	2	["east", " west"]	[23316, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__ARBFIRST_SECOND__BARE__NONE	ENDPOINT_CONTROL	ARBFIRST_SECOND	BARE	pocket west	2	1	1	2	["pocket", " west"]	[31991, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FIRST_REPEAT__BARE__NONE	ENDPOINT_CONTROL	FIRST_REPEAT	BARE	east east	2	1	1	2	["east", " east"]	[23316, 7627]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__REVERSED__BARE__NONE	ENDPOINT_CONTROL	REVERSED	BARE	west and east	3	2	1	3	["west", " and", " east"]	[7038, 290, 7627]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__CC__V9_SPACE__NONE	CORE_FACTORIAL	CC	V9_SPACE	 east and west	3	2	1	3	[" east", " and", " west"]	[7627, 290, 7421]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__CA__V9_SPACE__NONE	CORE_FACTORIAL	CA	V9_SPACE	 east and pencil	3	2	1	3	[" east", " and", " pencil"]	[7627, 290, 21613]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__AC__V9_SPACE__NONE	CORE_FACTORIAL	AC	V9_SPACE	 pocket and west	3	2	1	3	[" pocket", " and", " west"]	[10000, 290, 7421]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__AA__V9_SPACE__NONE	CORE_FACTORIAL	AA	V9_SPACE	 pocket and pencil	3	2	1	3	[" pocket", " and", " pencil"]	[10000, 290, 21613]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FULL_FRAME__V9_SPACE__NONE	ENDPOINT_CONTROL	FULL_FRAME	V9_SPACE	 east and west	3	2	1	3	[" east", " and", " west"]	[7627, 290, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__SECOND_ONLY__V9_SPACE__NONE	ENDPOINT_CONTROL	SECOND_ONLY	V9_SPACE	 west	1	0	1	1	[" west"]	[7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__CONNECTOR_SECOND__V9_SPACE__NONE	ENDPOINT_CONTROL	CONNECTOR_SECOND	V9_SPACE	 and west	2	1	1	2	[" and", " west"]	[290, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FIRST_SECOND__V9_SPACE__NONE	ENDPOINT_CONTROL	FIRST_SECOND	V9_SPACE	 east west	2	1	1	2	[" east", " west"]	[7627, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__ARBFIRST_SECOND__V9_SPACE__NONE	ENDPOINT_CONTROL	ARBFIRST_SECOND	V9_SPACE	 pocket west	2	1	1	2	[" pocket", " west"]	[10000, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FIRST_REPEAT__V9_SPACE__NONE	ENDPOINT_CONTROL	FIRST_REPEAT	V9_SPACE	 east east	2	1	1	2	[" east", " east"]	[7627, 7627]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__REVERSED__V9_SPACE__NONE	ENDPOINT_CONTROL	REVERSED	V9_SPACE	 west and east	3	2	1	3	[" west", " and", " east"]	[7421, 290, 7627]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__CC__THE_PHRASE__NONE	CORE_FACTORIAL	CC	THE_PHRASE	the phrase east and west	5	4	1	5	["the", " phrase", " east", " and", " west"]	[1169, 9546, 7627, 290, 7421]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__CA__THE_PHRASE__NONE	CORE_FACTORIAL	CA	THE_PHRASE	the phrase east and pencil	5	4	1	5	["the", " phrase", " east", " and", " pencil"]	[1169, 9546, 7627, 290, 21613]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__AC__THE_PHRASE__NONE	CORE_FACTORIAL	AC	THE_PHRASE	the phrase pocket and west	5	4	1	5	["the", " phrase", " pocket", " and", " west"]	[1169, 9546, 10000, 290, 7421]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__AA__THE_PHRASE__NONE	CORE_FACTORIAL	AA	THE_PHRASE	the phrase pocket and pencil	5	4	1	5	["the", " phrase", " pocket", " and", " pencil"]	[1169, 9546, 10000, 290, 21613]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FULL_FRAME__THE_PHRASE__NONE	ENDPOINT_CONTROL	FULL_FRAME	THE_PHRASE	the phrase east and west	5	4	1	5	["the", " phrase", " east", " and", " west"]	[1169, 9546, 7627, 290, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__SECOND_ONLY__THE_PHRASE__NONE	ENDPOINT_CONTROL	SECOND_ONLY	THE_PHRASE	the phrase west	3	2	1	3	["the", " phrase", " west"]	[1169, 9546, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	CONNECTOR_SECOND	THE_PHRASE	the phrase and west	4	3	1	4	["the", " phrase", " and", " west"]	[1169, 9546, 290, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	FIRST_SECOND	THE_PHRASE	the phrase east west	4	3	1	4	["the", " phrase", " east", " west"]	[1169, 9546, 7627, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	ARBFIRST_SECOND	THE_PHRASE	the phrase pocket west	4	3	1	4	["the", " phrase", " pocket", " west"]	[1169, 9546, 10000, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	FIRST_REPEAT	THE_PHRASE	the phrase east east	4	3	1	4	["the", " phrase", " east", " east"]	[1169, 9546, 7627, 7627]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	REVERSED	THE_PHRASE	the phrase west and east	5	4	1	5	["the", " phrase", " west", " and", " east"]	[1169, 9546, 7421, 290, 7627]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__CC__THEY_SAID__NONE	CORE_FACTORIAL	CC	THEY_SAID	they said east and west	5	4	1	5	["they", " said", " east", " and", " west"]	[9930, 531, 7627, 290, 7421]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__CA__THEY_SAID__NONE	CORE_FACTORIAL	CA	THEY_SAID	they said east and pencil	5	4	1	5	["they", " said", " east", " and", " pencil"]	[9930, 531, 7627, 290, 21613]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__AC__THEY_SAID__NONE	CORE_FACTORIAL	AC	THEY_SAID	they said pocket and west	5	4	1	5	["they", " said", " pocket", " and", " west"]	[9930, 531, 10000, 290, 7421]
EAST_WEST											CORE_FACTORIAL__EAST_WEST__AA__THEY_SAID__NONE	CORE_FACTORIAL	AA	THEY_SAID	they said pocket and pencil	5	4	1	5	["they", " said", " pocket", " and", " pencil"]	[9930, 531, 10000, 290, 21613]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FULL_FRAME__THEY_SAID__NONE	ENDPOINT_CONTROL	FULL_FRAME	THEY_SAID	they said east and west	5	4	1	5	["they", " said", " east", " and", " west"]	[9930, 531, 7627, 290, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__SECOND_ONLY__THEY_SAID__NONE	ENDPOINT_CONTROL	SECOND_ONLY	THEY_SAID	they said west	3	2	1	3	["they", " said", " west"]	[9930, 531, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__CONNECTOR_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	CONNECTOR_SECOND	THEY_SAID	they said and west	4	3	1	4	["they", " said", " and", " west"]	[9930, 531, 290, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	FIRST_SECOND	THEY_SAID	they said east west	4	3	1	4	["they", " said", " east", " west"]	[9930, 531, 7627, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__ARBFIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	ARBFIRST_SECOND	THEY_SAID	they said pocket west	4	3	1	4	["they", " said", " pocket", " west"]	[9930, 531, 10000, 7421]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__FIRST_REPEAT__THEY_SAID__NONE	ENDPOINT_CONTROL	FIRST_REPEAT	THEY_SAID	they said east east	4	3	1	4	["they", " said", " east", " east"]	[9930, 531, 7627, 7627]
EAST_WEST											ENDPOINT_CONTROL__EAST_WEST__REVERSED__THEY_SAID__NONE	ENDPOINT_CONTROL	REVERSED	THEY_SAID	they said west and east	5	4	1	5	["they", " said", " west", " and", " east"]	[9930, 531, 7421, 290, 7627]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__AND__BARE__NONE	CONNECTOR_MATRIX	AND	BARE	up and down	3	2	1	3	["up", " and", " down"]	[929, 290, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__OR__BARE__NONE	CONNECTOR_MATRIX	OR	BARE	up or down	3	2	1	3	["up", " or", " down"]	[929, 393, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__TO__BARE__NONE	CONNECTOR_MATRIX	TO	BARE	up to down	3	2	1	3	["up", " to", " down"]	[929, 284, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__BY__BARE__NONE	CONNECTOR_MATRIX	BY	BARE	up by down	3	2	1	3	["up", " by", " down"]	[929, 416, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__AFTER__BARE__NONE	CONNECTOR_MATRIX	AFTER	BARE	up after down	3	2	1	3	["up", " after", " down"]	[929, 706, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__AND__V9_SPACE__NONE	CONNECTOR_MATRIX	AND	V9_SPACE	 up and down	3	2	1	3	[" up", " and", " down"]	[510, 290, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__OR__V9_SPACE__NONE	CONNECTOR_MATRIX	OR	V9_SPACE	 up or down	3	2	1	3	[" up", " or", " down"]	[510, 393, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__TO__V9_SPACE__NONE	CONNECTOR_MATRIX	TO	V9_SPACE	 up to down	3	2	1	3	[" up", " to", " down"]	[510, 284, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__BY__V9_SPACE__NONE	CONNECTOR_MATRIX	BY	V9_SPACE	 up by down	3	2	1	3	[" up", " by", " down"]	[510, 416, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__AFTER__V9_SPACE__NONE	CONNECTOR_MATRIX	AFTER	V9_SPACE	 up after down	3	2	1	3	[" up", " after", " down"]	[510, 706, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__AND__THE_PHRASE__NONE	CONNECTOR_MATRIX	AND	THE_PHRASE	the phrase up and down	5	4	1	5	["the", " phrase", " up", " and", " down"]	[1169, 9546, 510, 290, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	OR	THE_PHRASE	the phrase up or down	5	4	1	5	["the", " phrase", " up", " or", " down"]	[1169, 9546, 510, 393, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	TO	THE_PHRASE	the phrase up to down	5	4	1	5	["the", " phrase", " up", " to", " down"]	[1169, 9546, 510, 284, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	BY	THE_PHRASE	the phrase up by down	5	4	1	5	["the", " phrase", " up", " by", " down"]	[1169, 9546, 510, 416, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	AFTER	THE_PHRASE	the phrase up after down	5	4	1	5	["the", " phrase", " up", " after", " down"]	[1169, 9546, 510, 706, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	AND	THEY_SAID	they said up and down	5	4	1	5	["they", " said", " up", " and", " down"]	[9930, 531, 510, 290, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	OR	THEY_SAID	they said up or down	5	4	1	5	["they", " said", " up", " or", " down"]	[9930, 531, 510, 393, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	TO	THEY_SAID	they said up to down	5	4	1	5	["they", " said", " up", " to", " down"]	[9930, 531, 510, 284, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	BY	THEY_SAID	they said up by down	5	4	1	5	["they", " said", " up", " by", " down"]	[9930, 531, 510, 416, 866]
UP_DOWN											CONNECTOR_MATRIX__UP_DOWN__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	AFTER	THEY_SAID	they said up after down	5	4	1	5	["they", " said", " up", " after", " down"]	[9930, 531, 510, 706, 866]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__AND__BARE__NONE	CONNECTOR_MATRIX	AND	BARE	now and then	3	2	1	3	["now", " and", " then"]	[2197, 290, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__OR__BARE__NONE	CONNECTOR_MATRIX	OR	BARE	now or then	3	2	1	3	["now", " or", " then"]	[2197, 393, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__TO__BARE__NONE	CONNECTOR_MATRIX	TO	BARE	now to then	3	2	1	3	["now", " to", " then"]	[2197, 284, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__BY__BARE__NONE	CONNECTOR_MATRIX	BY	BARE	now by then	3	2	1	3	["now", " by", " then"]	[2197, 416, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__AFTER__BARE__NONE	CONNECTOR_MATRIX	AFTER	BARE	now after then	3	2	1	3	["now", " after", " then"]	[2197, 706, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__AND__V9_SPACE__NONE	CONNECTOR_MATRIX	AND	V9_SPACE	 now and then	3	2	1	3	[" now", " and", " then"]	[783, 290, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__OR__V9_SPACE__NONE	CONNECTOR_MATRIX	OR	V9_SPACE	 now or then	3	2	1	3	[" now", " or", " then"]	[783, 393, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__TO__V9_SPACE__NONE	CONNECTOR_MATRIX	TO	V9_SPACE	 now to then	3	2	1	3	[" now", " to", " then"]	[783, 284, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__BY__V9_SPACE__NONE	CONNECTOR_MATRIX	BY	V9_SPACE	 now by then	3	2	1	3	[" now", " by", " then"]	[783, 416, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__AFTER__V9_SPACE__NONE	CONNECTOR_MATRIX	AFTER	V9_SPACE	 now after then	3	2	1	3	[" now", " after", " then"]	[783, 706, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__AND__THE_PHRASE__NONE	CONNECTOR_MATRIX	AND	THE_PHRASE	the phrase now and then	5	4	1	5	["the", " phrase", " now", " and", " then"]	[1169, 9546, 783, 290, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	OR	THE_PHRASE	the phrase now or then	5	4	1	5	["the", " phrase", " now", " or", " then"]	[1169, 9546, 783, 393, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	TO	THE_PHRASE	the phrase now to then	5	4	1	5	["the", " phrase", " now", " to", " then"]	[1169, 9546, 783, 284, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	BY	THE_PHRASE	the phrase now by then	5	4	1	5	["the", " phrase", " now", " by", " then"]	[1169, 9546, 783, 416, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	AFTER	THE_PHRASE	the phrase now after then	5	4	1	5	["the", " phrase", " now", " after", " then"]	[1169, 9546, 783, 706, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	AND	THEY_SAID	they said now and then	5	4	1	5	["they", " said", " now", " and", " then"]	[9930, 531, 783, 290, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	OR	THEY_SAID	they said now or then	5	4	1	5	["they", " said", " now", " or", " then"]	[9930, 531, 783, 393, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	TO	THEY_SAID	they said now to then	5	4	1	5	["they", " said", " now", " to", " then"]	[9930, 531, 783, 284, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	BY	THEY_SAID	they said now by then	5	4	1	5	["they", " said", " now", " by", " then"]	[9930, 531, 783, 416, 788]
NOW_THEN											CONNECTOR_MATRIX__NOW_THEN__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	AFTER	THEY_SAID	they said now after then	5	4	1	5	["they", " said", " now", " after", " then"]	[9930, 531, 783, 706, 788]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__AND__BARE__NONE	CONNECTOR_MATRIX	AND	BARE	here and there	3	2	1	3	["here", " and", " there"]	[1456, 290, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__OR__BARE__NONE	CONNECTOR_MATRIX	OR	BARE	here or there	3	2	1	3	["here", " or", " there"]	[1456, 393, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__TO__BARE__NONE	CONNECTOR_MATRIX	TO	BARE	here to there	3	2	1	3	["here", " to", " there"]	[1456, 284, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__BY__BARE__NONE	CONNECTOR_MATRIX	BY	BARE	here by there	3	2	1	3	["here", " by", " there"]	[1456, 416, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__AFTER__BARE__NONE	CONNECTOR_MATRIX	AFTER	BARE	here after there	3	2	1	3	["here", " after", " there"]	[1456, 706, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__AND__V9_SPACE__NONE	CONNECTOR_MATRIX	AND	V9_SPACE	 here and there	3	2	1	3	[" here", " and", " there"]	[994, 290, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__OR__V9_SPACE__NONE	CONNECTOR_MATRIX	OR	V9_SPACE	 here or there	3	2	1	3	[" here", " or", " there"]	[994, 393, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__TO__V9_SPACE__NONE	CONNECTOR_MATRIX	TO	V9_SPACE	 here to there	3	2	1	3	[" here", " to", " there"]	[994, 284, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__BY__V9_SPACE__NONE	CONNECTOR_MATRIX	BY	V9_SPACE	 here by there	3	2	1	3	[" here", " by", " there"]	[994, 416, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__AFTER__V9_SPACE__NONE	CONNECTOR_MATRIX	AFTER	V9_SPACE	 here after there	3	2	1	3	[" here", " after", " there"]	[994, 706, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__AND__THE_PHRASE__NONE	CONNECTOR_MATRIX	AND	THE_PHRASE	the phrase here and there	5	4	1	5	["the", " phrase", " here", " and", " there"]	[1169, 9546, 994, 290, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	OR	THE_PHRASE	the phrase here or there	5	4	1	5	["the", " phrase", " here", " or", " there"]	[1169, 9546, 994, 393, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	TO	THE_PHRASE	the phrase here to there	5	4	1	5	["the", " phrase", " here", " to", " there"]	[1169, 9546, 994, 284, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	BY	THE_PHRASE	the phrase here by there	5	4	1	5	["the", " phrase", " here", " by", " there"]	[1169, 9546, 994, 416, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	AFTER	THE_PHRASE	the phrase here after there	5	4	1	5	["the", " phrase", " here", " after", " there"]	[1169, 9546, 994, 706, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	AND	THEY_SAID	they said here and there	5	4	1	5	["they", " said", " here", " and", " there"]	[9930, 531, 994, 290, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	OR	THEY_SAID	they said here or there	5	4	1	5	["they", " said", " here", " or", " there"]	[9930, 531, 994, 393, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	TO	THEY_SAID	they said here to there	5	4	1	5	["they", " said", " here", " to", " there"]	[9930, 531, 994, 284, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	BY	THEY_SAID	they said here by there	5	4	1	5	["they", " said", " here", " by", " there"]	[9930, 531, 994, 416, 612]
HERE_THERE											CONNECTOR_MATRIX__HERE_THERE__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	AFTER	THEY_SAID	they said here after there	5	4	1	5	["they", " said", " here", " after", " there"]	[9930, 531, 994, 706, 612]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__AND__BARE__NONE	CONNECTOR_MATRIX	AND	BARE	right and left	3	2	1	3	["right", " and", " left"]	[3506, 290, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__OR__BARE__NONE	CONNECTOR_MATRIX	OR	BARE	right or left	3	2	1	3	["right", " or", " left"]	[3506, 393, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__TO__BARE__NONE	CONNECTOR_MATRIX	TO	BARE	right to left	3	2	1	3	["right", " to", " left"]	[3506, 284, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__BY__BARE__NONE	CONNECTOR_MATRIX	BY	BARE	right by left	3	2	1	3	["right", " by", " left"]	[3506, 416, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__BARE__NONE	CONNECTOR_MATRIX	AFTER	BARE	right after left	3	2	1	3	["right", " after", " left"]	[3506, 706, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__AND__V9_SPACE__NONE	CONNECTOR_MATRIX	AND	V9_SPACE	 right and left	3	2	1	3	[" right", " and", " left"]	[826, 290, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__OR__V9_SPACE__NONE	CONNECTOR_MATRIX	OR	V9_SPACE	 right or left	3	2	1	3	[" right", " or", " left"]	[826, 393, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__TO__V9_SPACE__NONE	CONNECTOR_MATRIX	TO	V9_SPACE	 right to left	3	2	1	3	[" right", " to", " left"]	[826, 284, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__BY__V9_SPACE__NONE	CONNECTOR_MATRIX	BY	V9_SPACE	 right by left	3	2	1	3	[" right", " by", " left"]	[826, 416, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__V9_SPACE__NONE	CONNECTOR_MATRIX	AFTER	V9_SPACE	 right after left	3	2	1	3	[" right", " after", " left"]	[826, 706, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__AND__THE_PHRASE__NONE	CONNECTOR_MATRIX	AND	THE_PHRASE	the phrase right and left	5	4	1	5	["the", " phrase", " right", " and", " left"]	[1169, 9546, 826, 290, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	OR	THE_PHRASE	the phrase right or left	5	4	1	5	["the", " phrase", " right", " or", " left"]	[1169, 9546, 826, 393, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	TO	THE_PHRASE	the phrase right to left	5	4	1	5	["the", " phrase", " right", " to", " left"]	[1169, 9546, 826, 284, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	BY	THE_PHRASE	the phrase right by left	5	4	1	5	["the", " phrase", " right", " by", " left"]	[1169, 9546, 826, 416, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	AFTER	THE_PHRASE	the phrase right after left	5	4	1	5	["the", " phrase", " right", " after", " left"]	[1169, 9546, 826, 706, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	AND	THEY_SAID	they said right and left	5	4	1	5	["they", " said", " right", " and", " left"]	[9930, 531, 826, 290, 1364]
