# generated_utc	2026-08-15T02:06:36+00:00
# script	probe_v15.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1049
route_id	full_text	source_start	source_end	source_width	span	realised_n_tok	intended_token_ids	realised_token_ids	roundtrip_stable	destination	target_retained	runner_up	margin	winner_peak	target_peak	target_peak_fraction_of_full	target_peak_pos	target_local_winner	target_local_rank	target_local_margin
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	0	4	4	The grey dawn came	4	[464, 13791, 17577, 1625]	[464, 13791, 17577, 1625]	1	38	1	1888	0.369016	3.623846	3.623846	1.000001	4	1	1	1.850256
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	1	5	4	 grey dawn came on	4	[13791, 17577, 1625, 319]	[13791, 17577, 1625, 319]	1	1888	0	38	0.238672	3.057967	2.819295	0.777985	3	1	1	0.881531
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	2	6	4	 dawn came on,	4	[17577, 1625, 319, 11]	[17577, 1625, 319, 11]	1	1888	0	38	0.248814	3.118642	2.869828	0.791929	2	1	1	1.082867
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	3	7	4	 came on, and	4	[1625, 319, 11, 290]	[1625, 319, 11, 290]	1	1790	0	1888	0.170085	3.028134	0.700584	0.193326	2	0	51	-1.48454
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	4	8	4	 on, and the	4	[319, 11, 290, 262]	[319, 11, 290, 262]	1	1888	0	1790	0.386537	3.722054	0.127812	0.03527	4	0	218	-2.809112
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	5	9	4	, and the sl	4	[11, 290, 262, 1017]	[11, 290, 262, 1017]	1	1504	0	1790	0.085559	2.810913	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	6	10	4	 and the slumber	4	[290, 262, 1017, 4494]	[290, 262, 1017, 4494]	1	1888	0	1790	0.024386	3.0274	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	7	11	4	 the slumbering	4	[262, 1017, 4494, 278]	[262, 1017, 4494, 278]	1	1888	0	1790	0.114903	3.285955	0.616134	0.170022	4	0	52	-1.585954
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	8	12	4	 slumbering crew	4	[1017, 4494, 278, 5462]	[1017, 4494, 278, 5462]	1	1888	0	1790	0.184872	2.897346	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	9	13	4	umbering crew arose	4	[4494, 278, 5462, 21172]	[4494, 278, 5462, 21172]	1	1790	0	1888	0.340761	3.064064	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	10	14	4	ing crew arose from	4	[278, 5462, 21172, 422]	[278, 5462, 21172, 422]	1	1790	0	1888	0.376083	3.473504	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	11	15	4	 crew arose from the	4	[5462, 21172, 422, 262]	[5462, 21172, 422, 262]	1	1888	0	1790	0.627564	3.156479	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	12	16	4	 arose from the boat	4	[21172, 422, 262, 8848]	[21172, 422, 262, 8848]	1	1888	0	2038	0.094982	2.682799	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	13	17	4	 from the boat�	4	[422, 262, 8848, 447]	[422, 262, 8848, 4210]	1	1790	0	1888	0.362102	3.042159	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	14	18	4	 the boat’	4	[262, 8848, 447, 247]	[262, 8848, 447, 247]	1	8	0	1888	0.023692	3.309647	0.139067	0.038376	2	0	156	-2.321829
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	15	19	4	 boat’s	4	[8848, 447, 247, 82]	[8848, 447, 247, 82]	1	8	0	1888	0.196638	3.447472	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	16	20	4	’s bottom	4	[447, 247, 82, 4220]	[447, 247, 82, 4220]	1	1888	0	945	0.223883	3.086697	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	17	21	4	�s bottom,	4	[247, 82, 4220, 11]	[4210, 82, 4220, 11]	1	693	0	1888	1.060949	3.559108	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	18	22	4	s bottom, and	4	[82, 4220, 11, 290]	[82, 4220, 11, 290]	1	945	0	1790	0.003859	2.876172	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	19	23	4	 bottom, and e	4	[4220, 11, 290, 304]	[4220, 11, 290, 304]	1	1888	0	2874	0.282602	2.990196	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	20	24	4	, and ere	4	[11, 290, 304, 260]	[11, 290, 304, 260]	1	2874	0	661	0.073979	2.712406	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	21	25	4	 and ere noon	4	[290, 304, 260, 19613]	[290, 304, 260, 19613]	1	1790	0	2874	0.264136	2.944627	0.553426	0.152718	4	0	29	-1.847613
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	22	26	4	 ere noon the	4	[304, 260, 19613, 262]	[304, 260, 19613, 262]	1	1888	0	1790	0.49379	3.442938	1.119146	0.308828	4	0	10	-1.383777
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	23	27	4	re noon the dead	4	[260, 19613, 262, 2636]	[260, 19613, 262, 2636]	1	2073	0	1790	0.420994	3.14675	0.242794	0.066999	3	0	114	-2.482963
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	24	28	4	 noon the dead whale	4	[19613, 262, 2636, 22206]	[19613, 262, 2636, 22206]	1	1888	0	2073	0.253057	3.392868	0.313531	0.086519	2	0	102	-2.352288
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	25	29	4	 the dead whale was	4	[262, 2636, 22206, 373]	[262, 2636, 22206, 373]	1	1888	0	1790	0.114903	3.285955	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	26	30	4	 dead whale was brought	4	[2636, 22206, 373, 3181]	[2636, 22206, 373, 3181]	1	1790	0	1888	0.03109	2.471646	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	27	31	4	 whale was brought to	4	[22206, 373, 3181, 284]	[22206, 373, 3181, 284]	1	1888	0	1130	0.338805	3.2111	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	28	32	4	 was brought to the	4	[373, 3181, 284, 262]	[373, 3181, 284, 262]	1	1790	0	1130	0.080445	3.289211	0.11632	0.032099	0	0	985	-2.24455
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	29	33	4	 brought to the ship	4	[3181, 284, 262, 4074]	[3181, 284, 262, 4074]	1	1130	0	1790	0.068538	3.149806	0.195261	0.053882	4	0	146	-2.038458
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	30	34	4	 to the ship.	4	[284, 262, 4074, 13]	[284, 262, 4074, 13]	1	1790	0	1888	0.48565	3.546066	0.337979	0.093265	3	0	63	-2.300156
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	0	5	5	The grey dawn came on	5	[464, 13791, 17577, 1625, 319]	[464, 13791, 17577, 1625, 319]	1	38	1	1888	0.369016	3.623846	3.623846	1.000001	4	1	1	1.850256
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	1	6	5	 grey dawn came on,	5	[13791, 17577, 1625, 319, 11]	[13791, 17577, 1625, 319, 11]	1	1888	0	38	0.238672	3.057967	2.819295	0.777985	3	1	1	0.881531
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	2	7	5	 dawn came on, and	5	[17577, 1625, 319, 11, 290]	[17577, 1625, 319, 11, 290]	1	1888	0	38	0.248814	3.118642	2.869828	0.791929	2	1	1	1.082867
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	3	8	5	 came on, and the	5	[1625, 319, 11, 290, 262]	[1625, 319, 11, 290, 262]	1	1504	0	1790	0.047246	3.07538	0.700584	0.193326	2	0	51	-1.48454
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	4	9	5	 on, and the sl	5	[319, 11, 290, 262, 1017]	[319, 11, 290, 262, 1017]	1	1888	0	1790	0.386537	3.722054	0.127812	0.03527	4	0	218	-2.809112
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	5	10	5	, and the slumber	5	[11, 290, 262, 1017, 4494]	[11, 290, 262, 1017, 4494]	1	1790	0	1888	0.055635	3.030216	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	6	11	5	 and the slumbering	5	[290, 262, 1017, 4494, 278]	[290, 262, 1017, 4494, 278]	1	1888	0	1790	0.024385	3.027401	0.539665	0.148921	5	0	65	-1.930841
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	7	12	5	 the slumbering crew	5	[262, 1017, 4494, 278, 5462]	[262, 1017, 4494, 278, 5462]	1	1888	0	1790	0.114899	3.285952	0.616134	0.170022	4	0	52	-1.585955
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	8	13	5	 slumbering crew arose	5	[1017, 4494, 278, 5462, 21172]	[1017, 4494, 278, 5462, 21172]	1	1888	0	1790	0.184874	2.897345	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	9	14	5	umbering crew arose from	5	[4494, 278, 5462, 21172, 422]	[4494, 278, 5462, 21172, 422]	1	1790	0	1888	0.34076	3.064064	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	10	15	5	ing crew arose from the	5	[278, 5462, 21172, 422, 262]	[278, 5462, 21172, 422, 262]	1	1790	0	1888	0.376083	3.473504	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	11	16	5	 crew arose from the boat	5	[5462, 21172, 422, 262, 8848]	[5462, 21172, 422, 262, 8848]	1	1888	0	1790	0.627564	3.156478	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	12	17	5	 arose from the boat�	5	[21172, 422, 262, 8848, 447]	[21172, 422, 262, 8848, 4210]	1	1790	0	1888	0.205179	2.887978	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	13	18	5	 from the boat’	5	[422, 262, 8848, 447, 247]	[422, 262, 8848, 447, 247]	1	8	0	1790	0.465878	3.508035	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	14	19	5	 the boat’s	5	[262, 8848, 447, 247, 82]	[262, 8848, 447, 247, 82]	1	8	0	1888	0.023695	3.309647	0.139068	0.038376	2	0	156	-2.32183
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	15	20	5	 boat’s bottom	5	[8848, 447, 247, 82, 4220]	[8848, 447, 247, 82, 4220]	1	8	0	1888	0.196637	3.447474	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	16	21	5	’s bottom,	5	[447, 247, 82, 4220, 11]	[447, 247, 82, 4220, 11]	1	1888	0	945	0.223882	3.086697	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	17	22	5	�s bottom, and	5	[247, 82, 4220, 11, 290]	[4210, 82, 4220, 11, 290]	1	693	0	1888	1.060951	3.559106	0.171545	0.047338	5	0	217	-1.809687
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	18	23	5	s bottom, and e	5	[82, 4220, 11, 290, 304]	[82, 4220, 11, 290, 304]	1	945	0	1790	0.003858	2.876171	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	19	24	5	 bottom, and ere	5	[4220, 11, 290, 304, 260]	[4220, 11, 290, 304, 260]	1	1888	0	2874	0.282601	2.990197	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	20	25	5	, and ere noon	5	[11, 290, 304, 260, 19613]	[11, 290, 304, 260, 19613]	1	2874	0	661	0.073978	2.712407	0.731342	0.201814	5	0	15	-1.451723
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	21	26	5	 and ere noon the	5	[290, 304, 260, 19613, 262]	[290, 304, 260, 19613, 262]	1	1790	0	2874	0.264136	2.944627	0.946987	0.261321	5	0	14	-1.627866
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	22	27	5	 ere noon the dead	5	[304, 260, 19613, 262, 2636]	[304, 260, 19613, 262, 2636]	1	1888	0	1790	0.493791	3.442937	1.119145	0.308828	4	0	10	-1.383778
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	23	28	5	re noon the dead whale	5	[260, 19613, 262, 2636, 22206]	[260, 19613, 262, 2636, 22206]	1	2073	0	1790	0.420995	3.146752	0.242795	0.066999	3	0	114	-2.482963
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	24	29	5	 noon the dead whale was	5	[19613, 262, 2636, 22206, 373]	[19613, 262, 2636, 22206, 373]	1	1888	0	2073	0.253057	3.392868	0.313532	0.086519	2	0	102	-2.352287
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	25	30	5	 the dead whale was brought	5	[262, 2636, 22206, 373, 3181]	[262, 2636, 22206, 373, 3181]	1	1888	0	1790	0.114899	3.285952	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	26	31	5	 dead whale was brought to	5	[2636, 22206, 373, 3181, 284]	[2636, 22206, 373, 3181, 284]	1	1130	0	1790	0.532126	3.003771	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	27	32	5	 whale was brought to the	5	[22206, 373, 3181, 284, 262]	[22206, 373, 3181, 284, 262]	1	1888	0	1130	0.338804	3.211097	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	28	33	5	 was brought to the ship	5	[373, 3181, 284, 262, 4074]	[373, 3181, 284, 262, 4074]	1	1790	0	1130	0.080446	3.289209	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	29	34	5	 brought to the ship.	5	[3181, 284, 262, 4074, 13]	[3181, 284, 262, 4074, 13]	1	1130	0	1790	0.068538	3.149807	0.195261	0.053882	4	0	146	-2.03846
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	0	6	6	The grey dawn came on,	6	[464, 13791, 17577, 1625, 319, 11]	[464, 13791, 17577, 1625, 319, 11]	1	38	1	1888	0.369014	3.623846	3.623846	1.000001	4	1	1	1.850253
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	1	7	6	 grey dawn came on, and	6	[13791, 17577, 1625, 319, 11, 290]	[13791, 17577, 1625, 319, 11, 290]	1	1888	0	38	0.238674	3.057968	2.819294	0.777984	3	1	1	0.881527
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	2	8	6	 dawn came on, and the	6	[17577, 1625, 319, 11, 290, 262]	[17577, 1625, 319, 11, 290, 262]	1	1888	0	1504	0.052103	3.118641	2.869828	0.791929	2	1	1	1.082867
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	3	9	6	 came on, and the sl	6	[1625, 319, 11, 290, 262, 1017]	[1625, 319, 11, 290, 262, 1017]	1	1504	0	1790	0.047249	3.075383	0.700585	0.193326	2	0	51	-1.484539
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	4	10	6	 on, and the slumber	6	[319, 11, 290, 262, 1017, 4494]	[319, 11, 290, 262, 1017, 4494]	1	1888	0	1790	0.386535	3.722054	0.162	0.044704	6	0	164	-2.933717
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	5	11	6	, and the slumbering	6	[11, 290, 262, 1017, 4494, 278]	[11, 290, 262, 1017, 4494, 278]	1	1790	0	1888	0.055635	3.030216	0.437383	0.120696	6	0	80	-2.076201
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	6	12	6	 and the slumbering crew	6	[290, 262, 1017, 4494, 278, 5462]	[290, 262, 1017, 4494, 278, 5462]	1	1888	0	1790	0.024385	3.027401	0.539665	0.148921	5	0	65	-1.930841
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	7	13	6	 the slumbering crew arose	6	[262, 1017, 4494, 278, 5462, 21172]	[262, 1017, 4494, 278, 5462, 21172]	1	1888	0	1790	0.114899	3.285952	0.616134	0.170022	4	0	52	-1.585955
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	8	14	6	 slumbering crew arose from	6	[1017, 4494, 278, 5462, 21172, 422]	[1017, 4494, 278, 5462, 21172, 422]	1	1888	0	1790	0.184874	2.897345	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	9	15	6	umbering crew arose from the	6	[4494, 278, 5462, 21172, 422, 262]	[4494, 278, 5462, 21172, 422, 262]	1	1790	0	1888	0.34076	3.064064	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	10	16	6	ing crew arose from the boat	6	[278, 5462, 21172, 422, 262, 8848]	[278, 5462, 21172, 422, 262, 8848]	1	1790	0	1888	0.376083	3.473504	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	11	17	6	 crew arose from the boat�	6	[5462, 21172, 422, 262, 8848, 447]	[5462, 21172, 422, 262, 8848, 4210]	1	1888	0	1790	0.176899	3.156478	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	12	18	6	 arose from the boat’	6	[21172, 422, 262, 8848, 447, 247]	[21172, 422, 262, 8848, 447, 247]	1	8	0	1790	0.178649	3.230125	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	13	19	6	 from the boat’s	6	[422, 262, 8848, 447, 247, 82]	[422, 262, 8848, 447, 247, 82]	1	8	0	1790	0.430093	3.508035	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	14	20	6	 the boat’s bottom	6	[262, 8848, 447, 247, 82, 4220]	[262, 8848, 447, 247, 82, 4220]	1	8	0	1888	0.023695	3.309647	0.139068	0.038376	2	0	156	-2.32183
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	15	21	6	 boat’s bottom,	6	[8848, 447, 247, 82, 4220, 11]	[8848, 447, 247, 82, 4220, 11]	1	8	0	1888	0.196637	3.447474	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	16	22	6	’s bottom, and	6	[447, 247, 82, 4220, 11, 290]	[447, 247, 82, 4220, 11, 290]	1	1888	0	945	0.223882	3.086697	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	17	23	6	�s bottom, and e	6	[247, 82, 4220, 11, 290, 304]	[4210, 82, 4220, 11, 290, 304]	1	693	0	2874	0.426293	3.559106	0.171545	0.047338	5	0	217	-1.809687
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	18	24	6	s bottom, and ere	6	[82, 4220, 11, 290, 304, 260]	[82, 4220, 11, 290, 304, 260]	1	945	0	1790	0.003858	2.876171	0.116321	0.032099	0	0	985	-2.244549
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	19	25	6	 bottom, and ere noon	6	[4220, 11, 290, 304, 260, 19613]	[4220, 11, 290, 304, 260, 19613]	1	1888	0	2874	0.282601	2.990197	0.835839	0.23065	6	0	11	-1.409741
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	20	26	6	, and ere noon the	6	[11, 290, 304, 260, 19613, 262]	[11, 290, 304, 260, 19613, 262]	1	2874	0	661	0.073978	2.712407	1.099272	0.303344	6	0	9	-1.47067
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	21	27	6	 and ere noon the dead	6	[290, 304, 260, 19613, 262, 2636]	[290, 304, 260, 19613, 262, 2636]	1	1790	0	2073	0.263814	2.944627	0.946987	0.261321	5	0	14	-1.627866
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	22	28	6	 ere noon the dead whale	6	[304, 260, 19613, 262, 2636, 22206]	[304, 260, 19613, 262, 2636, 22206]	1	1888	0	1790	0.493791	3.442937	1.119145	0.308828	4	0	10	-1.383778
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	23	29	6	re noon the dead whale was	6	[260, 19613, 262, 2636, 22206, 373]	[260, 19613, 262, 2636, 22206, 373]	1	2073	0	1790	0.420995	3.146752	0.242795	0.066999	3	0	114	-2.482963
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	24	30	6	 noon the dead whale was brought	6	[19613, 262, 2636, 22206, 373, 3181]	[19613, 262, 2636, 22206, 373, 3181]	1	1888	0	2073	0.253057	3.392868	0.313532	0.086519	2	0	102	-2.352287
